ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.045084565242000815,1.8174867336923164,1.8625712989343173,2019-09-10
34A2,41.8531,-119.60739999999998,1862.779,0.04560324567050435,1.8270893310103429,1.8726925766808475,2019-09-10
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.04617070621935464,1.8336771806603025,1.8798478868796569,2019-09-10
34A4,41.8666,-119.4948,1708.2160000000001,0.047928089053226014,1.860081071456508,1.9080091605097336,2019-09-10
34NO,41.9291,-119.7086,1768.973,0.04619630312422779,1.8472634562151091,1.8934597593393367,2019-09-10
34SO,41.8059,-119.7068,1705.89,0.04920764871193379,1.8608850500048448,1.9100926987167783,2019-09-10
5PTS,36.4292,-120.265,56.523,0.08044720946172729,2.251167726362273,2.3316149358240006,2019-09-10
7OAK,37.595,-114.7591,1713.2779999999998,0.038975731797447566,1.8565715532219904,1.895547285019438,2019-09-10
7ODM,34.1164,-117.09320000000002,762.072,0.057765868870673524,2.0756302695691025,2.133396138439776,2019-09-10
ACSB,33.2743,-117.44489999999996,-12.296,0.06443748933656439,2.2666090016061946,2.331046490942759,2019-09-10
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.06443730458132182,2.2666078101057554,2.3310451146870768,2019-09-10
AERO,32.8075,-117.12440000000004,92.691,0.0658947591733839,2.24138542937244,2.3072801885458234,2019-09-10
AGMT,34.5943,-116.4294,1337.8229999999999,0.03459620457457116,1.9431785265780424,1.9777747311526133,2019-09-10
AIAH,33.8492,-117.8625,38.22,0.07761037958725081,2.2546570617284463,2.3322674413156967,2019-09-10
AISD,33.0239,-117.0858,141.58700000000005,0.071919590080655,2.229573675284045,2.3014932653647002,2019-09-10
ALAM,37.358000000000004,-115.1585,1090.005,0.05225220266671247,1.9889552936501016,2.041207496316814,2019-09-10
ALPP,34.8245,-118.6948,918.073,0.05414063431833901,2.042022260029314,2.096162894347653,2019-09-10
ALTH,36.8896,-120.6698,18.788,0.10679355345660688,2.26202006201716,2.3688136154737673,2019-09-10
ANA1,34.015,-119.3635,22.447,0.06953014519705418,2.2593186105915497,2.3288487557886044,2019-09-10
ANTB,39.8479,-117.3709,1647.6170000000006,0.05573289014350978,1.871783290724176,1.9275161808676853,2019-09-10
ANTE,40.1459,-118.1673,1445.115,0.059479646215331625,1.917912387651336,1.977392033866668,2019-09-10
ANTV,39.6425,-120.2813,1681.0610000000001,0.04670125177473395,1.866567055703076,1.9132683074778096,2019-09-10
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.08188982638924308,2.2045879712750507,2.286477797664294,2019-09-10
APEX,36.3191,-114.9318,761.0369999999997,0.05895955634801805,2.069544074317422,2.12850363066544,2019-09-10
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.09804380204466852,2.2483845180148543,2.346428320059523,2019-09-10
AR27,33.3418,-117.3249,32.301,0.07361750901007548,2.255495197480259,2.3291127064903345,2019-09-10
AR53,33.3811,-117.4765,111.04,0.06877567027156205,2.2371924222050725,2.3059680924766344,2019-09-10
ARGU,36.05,-117.52189999999996,1791.338,0.0201187660354802,1.839263138066986,1.8593819041024664,2019-09-10
ARM1,35.2013,-118.91039999999998,76.817,0.07811053929524826,2.24342639176832,2.3215369310635685,2019-09-10
ARM2,35.2013,-118.9106,76.813,0.07811366097420974,2.2434284229039223,2.321542083878132,2019-09-10
ARMY,38.4977,-118.4382,1822.02,0.057886791184672465,1.8316878398874084,1.8895746310720811,2019-09-10
ARTE,38.9999,-119.40890000000002,1638.3,0.05467369414278672,1.8727847932831685,1.927458487425955,2019-09-10
ASHM,36.3459,-116.13940000000002,885.738,0.04422532856108378,2.0400143375725,2.084239666133584,2019-09-10
AST1,39.3903,-117.3084,1760.07,0.06076215668713969,1.843940725887885,1.9047028825750247,2019-09-10
AST2,39.3904,-117.3086,1760.3,0.060757711269340285,1.843895185371042,1.9046528966403824,2019-09-10
ASTA,38.1694,-121.6845,-16.671,0.10280598969381566,2.2723666743150943,2.37517266400891,2019-09-10
AVRY,34.4683,-117.154,888.9169999999997,0.04849228524898457,2.0457081137403152,2.0942003989893,2019-09-10
AZBH,35.1075,-114.60500000000002,151.685,0.17481817846021944,2.216429329867022,2.391247508327241,2019-09-10
AZDS,35.5331,-114.3592,870.6669999999997,0.11513781104440808,2.050020683012413,2.165158494056821,2019-09-10
AZFM,34.8522,-114.5951,119.882,0.18092701083505155,2.2246708579382077,2.4055978687732593,2019-09-10
AZGV,35.2544,-114.2543,867.565,0.1368940242915271,2.0517270188613623,2.1886210431528896,2019-09-10
AZKG,35.1903,-114.0525,1005.347,0.1444270725599777,2.020827407474926,2.1652544800349043,2019-09-10
AZLH,34.5083,-114.3471,172.515,0.18167187316069794,2.2134374435735578,2.395109316734256,2019-09-10
AZMP,35.3706,-114.15369999999996,1271.77,0.10808826149066053,1.9605966648408428,2.0686849263315032,2019-09-10
AZNE,32.6758,-114.59640000000002,34.624,0.09881218680666977,2.248407062633712,2.3472192494403816,2019-09-10
AZPK,34.1452,-114.29179999999997,100.891,0.18461006206469288,2.2307078601759716,2.415317922240665,2019-09-10
AZQZ,33.6656,-114.2273,240.24200000000002,0.15437627892207742,2.1991076967544303,2.353483975676508,2019-09-10
AZRY,33.5401,-116.6297,1265.7,0.04722139197971665,1.9624327230990741,2.0096541150787908,2019-09-10
AZU1,34.126,-117.8965,144.77100000000004,0.08346739885526286,2.2238502427234144,2.3073176415786767,2019-09-10
AZYC,34.8793,-114.147,541.036,0.1762348779241004,2.127572638640029,2.30380751656413,2019-09-10
AZYU,32.6583,-114.52710000000002,36.945,0.09740189721862882,2.2479496451670733,2.3453515423857016,2019-09-10
AZYW,32.6837,-114.6422,10.798,0.10055795654142972,2.253891366590297,2.354449323131727,2019-09-10
BAK1,35.3519,-119.0208,93.492,0.07970296583774714,2.2404594912503035,2.320162457088051,2019-09-10
BAKR,35.3835,-119.0145,115.258,0.0790443843000158,2.2352926294784057,2.3143370137784216,2019-09-10
