ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.06628724395908378,1.8290055522338418,1.8952927961929256,2019-09-22
34A2,41.8531,-119.60739999999998,1862.779,0.06752751719406971,1.8386129020996849,1.9061404192937543,2019-09-22
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.06830056258771358,1.845182472635806,1.91348303522352,2019-09-22
34A4,41.8666,-119.4948,1708.2160000000001,0.07141038800719747,1.8715804975414496,1.9429908855486475,2019-09-22
34NO,41.9291,-119.7086,1768.973,0.06972915089354338,1.858926026611385,1.9286551775049283,2019-09-22
34SO,41.8059,-119.7068,1705.89,0.07042564915406822,1.872273928854853,1.9426995780089216,2019-09-22
5PTS,36.4292,-120.265,56.523,0.07640804379943428,2.2532598968754,2.3296679406748337,2019-09-22
7OAK,37.595,-114.7591,1713.2779999999998,0.047576084738749004,1.8685381253598556,1.9161142100986044,2019-09-22
7ODM,34.1164,-117.09320000000002,762.072,0.055139008553933375,2.078570315080078,2.1337093236340112,2019-09-22
ACSB,33.2743,-117.44489999999996,-12.296,0.08413825907273931,2.2643927222998648,2.348530981372604,2019-09-22
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.0841381257149996,2.2643915523855958,2.348529678100596,2019-09-22
AERO,32.8075,-117.12440000000004,92.691,0.08098393940344335,2.2399740008036058,2.320957940207049,2019-09-22
AGMT,34.5943,-116.4294,1337.8229999999999,0.04010409042689938,1.9519955176216324,1.992099608048532,2019-09-22
AIAH,33.8492,-117.8625,38.22,0.08217045312919398,2.252820445726452,2.3349908988556454,2019-09-22
AISD,33.0239,-117.0858,141.58700000000005,0.07818982466296458,2.2280582876931656,2.3062481123561303,2019-09-22
ALAM,37.358000000000004,-115.1585,1090.005,0.05809962189020072,2.0051074219807945,2.063207043870995,2019-09-22
ALPP,34.8245,-118.6948,918.073,0.052899040680636215,2.046014783696924,2.0989138243775605,2019-09-22
ALTH,36.8896,-120.6698,18.788,0.08467414654289471,2.26310389352389,2.3477780400667854,2019-09-22
ANA1,34.015,-119.3635,22.447,0.07102811519863897,2.259324550404401,2.3303526656030407,2019-09-22
ANTB,39.8479,-117.3709,1647.6170000000006,0.05186168570713885,1.884217851688488,1.936079537395627,2019-09-22
ANTE,40.1459,-118.1673,1445.115,0.06170605055305872,1.9306507828827624,1.992356833435821,2019-09-22
ANTV,39.6425,-120.2813,1681.0610000000001,0.053062330155422235,1.8751102041408527,1.9281725342962757,2019-09-22
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.07909469273489803,2.205114013681835,2.2842087064167327,2019-09-22
APEX,36.3191,-114.9318,761.0369999999997,0.06069387541696013,2.084268358720552,2.144962234137512,2019-09-22
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.05629760580163432,2.252307915184093,2.308605520985728,2019-09-22
AR27,33.3418,-117.3249,32.301,0.08867284237781829,2.2536001967623718,2.34227303914019,2019-09-22
AR53,33.3811,-117.4765,111.04,0.08393150873108894,2.2353641333878786,2.3192956421189685,2019-09-22
ARGU,36.05,-117.52189999999996,1791.338,0.03948221587847763,1.8518315134844727,1.8913137293629507,2019-09-22
ARM1,35.2013,-118.91039999999998,76.817,0.07316615206151272,2.24223582523907,2.3154019773005827,2019-09-22
ARM2,35.2013,-118.9106,76.813,0.07316522709194842,2.2422384545702205,2.3154036816621693,2019-09-22
ARMY,38.4977,-118.4382,1822.02,0.03984824490026887,1.8451891271322547,1.8850373720325235,2019-09-22
ARTE,38.9999,-119.40890000000002,1638.3,0.04576982093440731,1.8855398529249603,1.931309673859368,2019-09-22
ASHM,36.3459,-116.13940000000002,885.738,0.05034672421710127,2.0533642138074266,2.1037109380245282,2019-09-22
AST1,39.3903,-117.3084,1760.07,0.051859092246681116,1.8572132708807187,1.9090723631274,2019-09-22
AST2,39.3904,-117.3086,1760.3,0.051856084039398884,1.8571661659330885,1.9090222499724876,2019-09-22
ASTA,38.1694,-121.6845,-16.671,0.07764894921104001,2.2732601622883326,2.3509091114993725,2019-09-22
AVRY,34.4683,-117.154,888.9169999999997,0.048666352718427695,2.0523384163575105,2.101004769075938,2019-09-22
AZBH,35.1075,-114.60500000000002,151.685,0.06364037010393403,2.2262051129838505,2.289845483087785,2019-09-22
AZDS,35.5331,-114.3592,870.6669999999997,0.05044742105599972,2.0580907255540257,2.1085381466100253,2019-09-22
AZFM,34.8522,-114.5951,119.882,0.06277549935246612,2.233674327593486,2.2964498269459517,2019-09-22
AZGV,35.2544,-114.2543,867.565,0.0519861065662627,2.057766809081456,2.1097529156477184,2019-09-22
AZKG,35.1903,-114.0525,1005.347,0.049757944977191784,2.025212098671637,2.0749700436488285,2019-09-22
AZLH,34.5083,-114.3471,172.515,0.0571081871668656,2.220830644687138,2.277938831854004,2019-09-22
AZMP,35.3706,-114.15369999999996,1271.77,0.04554799715966743,1.9659567775298177,2.011504774689485,2019-09-22
AZNE,32.6758,-114.59640000000002,34.624,0.05457805280663965,2.252509489575848,2.3070875423824875,2019-09-22
AZPK,34.1452,-114.29179999999997,100.891,0.05733687612987898,2.2374394606216894,2.294776336751569,2019-09-22
AZQZ,33.6656,-114.2273,240.24200000000002,0.05183310137119612,2.204744577442748,2.2565776788139438,2019-09-22
AZRY,33.5401,-116.6297,1265.7,0.042163814913725416,1.9666854709811419,2.0088492858948674,2019-09-22
AZU1,34.126,-117.8965,144.77100000000004,0.0794753805976441,2.2231806316038405,2.3026560122014845,2019-09-22
AZYC,34.8793,-114.147,541.036,0.05555211349737644,2.132446517488131,2.1879986309855077,2019-09-22
AZYU,32.6583,-114.52710000000002,36.945,0.056487493614840165,2.2519911880570316,2.3084786816718723,2019-09-22
AZYW,32.6837,-114.6422,10.798,0.0540362302221344,2.258044342245857,2.3120805724679907,2019-09-22
BAK1,35.3519,-119.0208,93.492,0.07335543207140087,2.240077455691305,2.3134328877627057,2019-09-22
BAKR,35.3835,-119.0145,115.258,0.0732684672771681,2.235047320889143,2.3083157881663112,2019-09-22
BALD,37.7834,-118.90139999999997,2749.44,0.02643890238073133,1.652239850542714,1.6786787529234457,2019-09-22
BAMO,40.4128,-117.20460000000004,1792.47,0.0546624811621733,1.8539529610323573,1.9086154421945307,2019-09-22
BAR1,33.4805,-119.0297,14.81,0.05949917706115122,2.2598275642134045,2.3193267412745557,2019-09-22
BATM,36.4035,-116.5116,736.988,0.05285060396951054,2.0895863364688627,2.142436940438374,2019-09-22
BATT,40.5159,-117.20889999999996,1505.9370000000001,0.062363488184646376,1.9165906541512772,1.978954142335924,2019-09-22
BBDM,34.5822,-119.98149999999998,204.875,0.08057869862272138,2.2161798403019364,2.2967585389246583,2019-09-22
BBRY,34.2643,-116.88419999999996,2051.072,0.03634084243143016,1.7960751339806384,1.8324159764120689,2019-09-22
BBUT,41.4388,-118.29499999999996,1264.932,0.07923239061739143,1.9722668155485088,2.0514992061659005,2019-09-22
BCWR,34.9205,-119.4058,1332.942,0.0509330882601893,1.9514422175150523,2.002375305775242,2019-09-22
