ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.054284102085947784,1.8174682068872088,1.8717523089731565,2019-03-26
34A2,41.8531,-119.60739999999998,1862.779,0.0537168420389755,1.827364998862262,1.881081840901237,2019-03-26
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.053332433815067255,1.8341689126327925,1.88750134644786,2019-03-26
34A4,41.8666,-119.4948,1708.2160000000001,0.05290268372296112,1.8613651665761817,1.9142678502991428,2019-03-26
34NO,41.9291,-119.7086,1768.973,0.05818814445435672,1.84792082174608,1.906108966200437,2019-03-26
34SO,41.8059,-119.7068,1705.89,0.05931410378323607,1.8620979110423064,1.9214120148255425,2019-03-26
5PTS,36.4292,-120.265,56.523,0.07340902237755349,2.2674383370546525,2.3408473594322063,2019-03-26
7OAK,37.595,-114.7591,1713.2779999999998,0.01978041838714764,1.8728461438438082,1.892626562230956,2019-03-26
7ODM,34.1164,-117.09320000000002,762.072,0.035287672976781904,2.090877243871024,2.1261649168478054,2019-03-26
ACSB,33.2743,-117.44489999999996,-12.296,0.0319528295559691,2.284577756062061,2.3165305856180307,2019-03-26
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.03195273841218784,2.2845765422837028,2.3165292806958906,2019-03-26
AERO,32.8075,-117.12440000000004,92.691,0.04090101980424573,2.259780108981412,2.300681128785657,2019-03-26
AGMT,34.5943,-116.4294,1337.8229999999999,0.024970687575260938,1.9577209145355563,1.9826916021108172,2019-03-26
AIAH,33.8492,-117.8625,38.22,0.043454720244157835,2.2733519090835053,2.316806629327663,2019-03-26
AISD,33.0239,-117.0858,141.58700000000005,0.04411042843756411,2.247746584645256,2.29185701308282,2019-03-26
ALAM,37.358000000000004,-115.1585,1090.005,0.027994653655529663,2.0126957661941103,2.0406904198496396,2019-03-26
ALPP,34.8245,-118.6948,918.073,0.0430855212126076,2.0554369645432016,2.0985224857558094,2019-03-26
ALTH,36.8896,-120.6698,18.788,0.08545319618198148,2.276629925346732,2.362083121528713,2019-03-26
ANA1,34.015,-119.3635,22.447,0.040405819038764015,2.2779838039198013,2.318389622958565,2019-03-26
ANTB,39.8479,-117.3709,1647.6170000000006,0.03279652176543838,1.876905297617624,1.9097018193830624,2019-03-26
ANTE,40.1459,-118.1673,1445.115,0.037431143339339036,1.9210454694165509,1.95847661275589,2019-03-26
ANTV,39.6425,-120.2813,1681.0610000000001,0.056607106286836725,1.869661521985981,1.9262686282728172,2019-03-26
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.042076755876196976,2.2222445510057893,2.2643213068819863,2019-03-26
APEX,36.3191,-114.9318,761.0369999999997,0.02581616199698527,2.093874486084044,2.1196906480810296,2019-03-26
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.041029694328565985,2.268815358906888,2.3098450532354544,2019-03-26
AR27,33.3418,-117.3249,32.301,0.03855246660486883,2.2737999953842585,2.312352461989127,2019-03-26
AR53,33.3811,-117.4765,111.04,0.033019498066557185,2.254504802765076,2.2875243008316333,2019-03-26
ARGU,36.05,-117.52189999999996,1791.338,0.02510122755303629,1.8539247072920888,1.8790259348451253,2019-03-26
ARM1,35.2013,-118.91039999999998,76.817,0.06529054905549067,2.25755610109733,2.322846650152821,2019-03-26
ARM2,35.2013,-118.9106,76.813,0.06529332918702697,2.2575583585156096,2.3228516877026366,2019-03-26
ARMY,38.4977,-118.4382,1822.02,0.017571864218718355,1.8392391849875755,1.8568110492062937,2019-03-26
ARTE,38.9999,-119.40890000000002,1638.3,0.03210570353620838,1.8793989410683407,1.9115046446045496,2019-03-26
ASHM,36.3459,-116.13940000000002,885.738,0.025660265720021714,2.0617685275977844,2.0874287933178057,2019-03-26
AST1,39.3903,-117.3084,1760.07,0.029471359383456627,1.8519894032501976,1.8814607626336544,2019-03-26
AST2,39.3904,-117.3086,1760.3,0.02946966365164733,1.851941276548807,1.8814109402004544,2019-03-26
ASTA,38.1694,-121.6845,-16.671,0.15034403655691592,2.290508177661117,2.4408522142180327,2019-03-26
AVRY,34.4683,-117.154,888.9169999999997,0.025254263368382296,2.0612207769197304,2.0864750402881125,2019-03-26
AZBH,35.1075,-114.60500000000002,151.685,0.030447576989515158,2.2397857032272697,2.2702332802167846,2019-03-26
AZDS,35.5331,-114.3592,870.6669999999997,0.02668101347614357,2.0673621718008723,2.094043185277016,2019-03-26
AZFM,34.8522,-114.5951,119.882,0.03228566073228262,2.2475968028371067,2.2798824635693893,2019-03-26
AZGV,35.2544,-114.2543,867.565,0.028000283427128885,2.068269922164462,2.0962702055915905,2019-03-26
AZKG,35.1903,-114.0525,1005.347,0.029200541569580726,2.0353826278420195,2.0645831694116,2019-03-26
AZLH,34.5083,-114.3471,172.515,0.03488633500517848,2.2354492788092157,2.2703356138143937,2019-03-26
AZMP,35.3706,-114.15369999999996,1271.77,0.02418712865367925,1.9739046746296298,1.9980918032833093,2019-03-26
AZNE,32.6758,-114.59640000000002,34.624,0.03916907803413655,2.2690917333776337,2.3082608114117704,2019-03-26
AZPK,34.1452,-114.29179999999997,100.891,0.0334336815631226,2.2532054331276243,2.2866391146907468,2019-03-26
AZQZ,33.6656,-114.2273,240.24200000000002,0.035842427217982774,2.2197585547291294,2.2556009819471123,2019-03-26
AZRY,33.5401,-116.6297,1265.7,0.033925913897220064,1.975368487929792,2.009294401827012,2019-03-26
AZU1,34.126,-117.8965,144.77100000000004,0.05269120350684305,2.243155943309937,2.2958471468167807,2019-03-26
AZYC,34.8793,-114.147,541.036,0.032704582924975405,2.145149512924664,2.1778540958496397,2019-03-26
AZYU,32.6583,-114.52710000000002,36.945,0.04050478390117602,2.268449678308494,2.30895446220967,2019-03-26
AZYW,32.6837,-114.6422,10.798,0.038556290462260084,2.274841372989537,2.3133976634517968,2019-03-26
BAK1,35.3519,-119.0208,93.492,0.06322724381402846,2.254739353053696,2.3179665968677243,2019-03-26
BAKR,35.3835,-119.0145,115.258,0.06236227175879516,2.2495748859729483,2.311937157731744,2019-03-26
BALD,37.7834,-118.90139999999997,2749.44,0.0154363702148382,1.6454276061936135,1.6608639764084516,2019-03-26
BAMO,40.4128,-117.20460000000004,1792.47,0.033928535604299113,1.845433213299246,1.8793617489035448,2019-03-26
BAR1,33.4805,-119.0297,14.81,0.023711319904903348,2.279204401770997,2.3029157216759004,2019-03-26
BATM,36.4035,-116.5116,736.988,0.026173520779170567,2.0977459227928663,2.1239194435720368,2019-03-26
BATT,40.5159,-117.20889999999996,1505.9370000000001,0.03786248071673159,1.9079765599542384,1.9458390406709696,2019-03-26
BBDM,34.5822,-119.98149999999998,204.875,0.06091511733082557,2.2340507367734963,2.294965854104322,2019-03-26
BBRY,34.2643,-116.88419999999996,2051.072,0.016178000370594664,1.7996389958405858,1.8158169962111803,2019-03-26
BBUT,41.4388,-118.29499999999996,1264.932,0.03891696208062825,1.9608875840032487,1.9998045460838771,2019-03-26
BCWR,34.9205,-119.4058,1332.942,0.0407338427598762,1.9588441515146653,1.9995779942745415,2019-03-26
BDSP,37.5182,-114.0804,1557.9,0.028286419505424962,1.906877450296824,1.9351638698022489,2019-03-26
BEAT,37.0399,-116.6211,1396.033,0.02519884087255565,1.9415139774124464,1.9667128182850018,2019-03-26
BEDE,39.8248,-119.8283,1573.559,0.0486720187430818,1.894173660442596,1.9428456791856772,2019-03-26
BEER,35.5581,-117.78269999999998,835.385,0.03395715781598775,2.073366951752173,2.107324109568161,2019-03-26
BEES,39.2672,-117.7095,2180.924,0.02528683395982722,1.7623519594475192,1.787638793407346,2019-03-26
BEMT,34.0005,-115.9982,1373.6629999999998,0.02152389716949649,1.9501654303207243,1.971689327490221,2019-03-26
BEPK,35.8784,-118.0741,2471.124,0.02355474485918885,1.7080129650868212,1.73156770994601,2019-03-26
BERR,39.6022,-120.4475,1930.891,0.05329584844532684,1.81507668621274,1.8683725346580664,2019-03-26
BFLD,35.4131,-119.0453,108.375,0.06190664602098522,2.2514315936979816,2.313338239718967,2019-03-26
BFLO,40.7288,-119.82870000000004,1363.6529999999998,0.06310082127597952,1.9404113648747916,2.003512186150771,2019-03-26
BFLT,38.8539,-119.6759,1597.102,0.03595403852037469,1.8874805807784776,1.9234346192988525,2019-03-26
BFSH,35.5911,-118.498,791.683,0.05280965801380863,2.0805664967772013,2.13337615479101,2019-03-26
BGIS,33.9671,-118.1597,2.833,0.04288331355981704,2.2818643129036937,2.3247476264635107,2019-03-26
BHIL,39.3786,-120.118,1988.866,0.04317613481722887,1.8021686915353723,1.845344826352601,2019-03-26
BIGP,37.1678,-118.3383,1554.842,0.025144791745426626,1.892780805019017,1.9179255967644435,2019-03-26
BIGS,39.286,-116.8249,1877.829,0.02840745925787268,1.827805407051242,1.8562128663091144,2019-03-26
BILL,33.5782,-117.06460000000004,470.064,0.039142299391957534,2.1649050304088755,2.204047329800833,2019-03-26
BIRD,35.9576,-115.4291,1523.1689999999999,0.0237856067754744,1.9160269603303688,1.9398125671058437,2019-03-26
BKAP,35.287,-116.0804,252.03,0.030286027727454506,2.215503508870685,2.2457895365981395,2019-03-26
BKMS,33.9623,-118.0947,11.025,0.044284381845398735,2.2798847678663807,2.32416914971178,2019-03-26
BKR1,35.1324,-119.10950000000004,56.875,0.07001878158431782,2.2632493681117425,2.3332681496960603,2019-03-26
BKR2,35.1326,-119.10929999999996,56.787,0.07001548436812048,2.263270923999444,2.3332864083675644,2019-03-26
BLAC,39.7965,-119.29470000000003,1282.67,0.040233180418791065,1.9593004488853647,1.999533629304156,2019-03-26
BLIN,37.758,-118.50400000000002,1856.838,0.018903029988946045,1.8306797780230903,1.8495828080120365,2019-03-26
BLRK,40.7697,-119.0933,1237.333,0.041420340340225806,1.968116622342637,2.009536962682863,2019-03-26
BLSA,33.7995,-118.02869999999996,-23.155,0.03800220305682925,2.28805561579752,2.3260578188543493,2019-03-26
BLUM,40.9492,-118.0475,1364.662,0.03704750823770723,1.9394237135810664,1.9764712218187737,2019-03-26
BLYT,33.6104,-114.7149,85.93,0.030217363526174764,2.2564657294644896,2.2866830929906645,2019-03-26
BMHL,34.2514,-116.053,722.632,0.02818921690785888,2.1022255133740244,2.1304147302818834,2019-03-26
BMRY,33.9627,-116.98469999999998,787.253,0.03314873027734664,2.0860348974314933,2.11918362770884,2019-03-26
BNSL,33.2581,-117.23609999999996,37.448,0.04097466807933111,2.273271522733961,2.314246190813292,2019-03-26
BOBS,39.448,-116.98199999999996,2185.46,0.025256131974453425,1.7626709861341374,1.787927118108591,2019-03-26
BOCA,39.4109,-120.04499999999996,2058.924,0.03937661472705517,1.786701089585869,1.826077704312924,2019-03-26
BODI,38.2165,-118.969,2468.9179999999997,0.017525243676904813,1.7018698314940426,1.7193950751709477,2019-03-26
BOIL,40.2723,-119.3823,1273.778,0.04430537882891187,1.9610084729265285,2.0053138517554405,2019-03-26
BOMG,33.3646,-115.72969999999998,-84.205,0.03608487331823342,2.2983360324463784,2.334420905764612,2019-03-26
BONI,37.225,-117.17679999999996,1290.3419999999999,0.032906989238893285,1.9639235468504488,1.9968305360893424,2019-03-26
BONT,39.5311,-120.4282,2319.157,0.042769052385746624,1.7302142407343062,1.7729832931200529,2019-03-26
BOOM,39.4756,-119.95590000000004,2106.226,0.036527230336910035,1.7763302340432563,1.8128574643801665,2019-03-26
BOUL,35.9067,-114.78769999999996,638.481,0.027120138995301614,2.1225802609756896,2.149700399970991,2019-03-26
BRAD,39.7774,-119.05150000000003,1325.7320000000002,0.035129514046605866,1.949354852690484,1.9844843667370895,2019-03-26
