ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.08372816566560039,1.8281954817320645,1.9119236473976648,2019-06-18
34A2,41.8531,-119.60739999999998,1862.779,0.08366241039389431,1.8375233540860882,1.9211857644799823,2019-06-18
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.08455793031357793,1.84388067663944,1.9284386069530184,2019-06-18
34A4,41.8666,-119.4948,1708.2160000000001,0.08637680108422137,1.8695558968909833,1.9559326979752043,2019-06-18
34NO,41.9291,-119.7086,1768.973,0.08059455677145892,1.8576830673164129,1.938277624087872,2019-06-18
34SO,41.8059,-119.7068,1705.89,0.09203718728875243,1.8705339906456568,1.9625711779344093,2019-06-18
5PTS,36.4292,-120.265,56.523,0.16331608540740755,2.2453681415904527,2.4086842269978597,2019-06-18
7OAK,37.595,-114.7591,1713.2779999999998,0.12904584251586995,1.8638885348516971,1.9929343773675676,2019-06-18
7ODM,34.1164,-117.09320000000002,762.072,0.14331335373826828,2.0776722753320573,2.2209856290703263,2019-06-18
ACSB,33.2743,-117.44489999999996,-12.296,0.1025198519214024,2.2716808177749783,2.3742006696963807,2019-06-18
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.10251958452138507,2.2716796021757766,2.3741991866971617,2019-06-18
AERO,32.8075,-117.12440000000004,92.691,0.09552326807500998,2.2467328496489185,2.3422561177239283,2019-06-18
AGMT,34.5943,-116.4294,1337.8229999999999,0.07657868164146571,1.9442027111356277,2.020781392777093,2019-06-18
AIAH,33.8492,-117.8625,38.22,0.13644019598224733,2.260244353630692,2.396684549612939,2019-06-18
AISD,33.0239,-117.0858,141.58700000000005,0.1050220535363882,2.2345326079416026,2.3395546614779907,2019-06-18
ALAM,37.358000000000004,-115.1585,1090.005,0.15342146148343588,1.998578266715122,2.151999728198558,2019-06-18
ALPP,34.8245,-118.6948,918.073,0.12252922143285094,2.041712132216226,2.1642413536490768,2019-06-18
ALTH,36.8896,-120.6698,18.788,0.17861731587934726,2.256196345561911,2.4348136614412583,2019-06-18
ANA1,34.015,-119.3635,22.447,0.12025100165975555,2.2633011445297524,2.3835521461895084,2019-06-18
ANTB,39.8479,-117.3709,1647.6170000000006,0.10924749647771728,1.8790414551062384,1.988288951583956,2019-06-18
ANTE,40.1459,-118.1673,1445.115,0.09681839357597273,1.923743931728996,2.0205623253049683,2019-06-18
ANTV,39.6425,-120.2813,1681.0610000000001,0.11746864858965506,1.8732460197256435,1.9907146683152983,2019-06-18
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.11282661450028472,2.2085612289382905,2.321387843438575,2019-06-18
APEX,36.3191,-114.9318,761.0369999999997,0.08137569213227118,2.0727039038355013,2.1540795959677723,2019-06-18
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.08752843990743707,2.2443032320454326,2.3318316719528696,2019-06-18
AR27,33.3418,-117.3249,32.301,0.11180866183857767,2.26046574428672,2.3722744061252983,2019-06-18
AR53,33.3811,-117.4765,111.04,0.10362672698204096,2.2416123148580835,2.3452390418401245,2019-06-18
ARGU,36.05,-117.52189999999996,1791.338,0.1142177069935544,1.847559858228388,1.9617775652219425,2019-06-18
ARM1,35.2013,-118.91039999999998,76.817,0.1591907316927523,2.2385751733903696,2.397765905083122,2019-06-18
ARM2,35.2013,-118.9106,76.813,0.15918050693756927,2.238577518520049,2.3977580254576183,2019-06-18
ARMY,38.4977,-118.4382,1822.02,0.10754313290583452,1.8420972537840308,1.9496403866898653,2019-06-18
ARTE,38.9999,-119.40890000000002,1638.3,0.08880427340381669,1.8800165325899816,1.9688208059937984,2019-06-18
ASHM,36.3459,-116.13940000000002,885.738,0.12753796511653934,2.044596197089018,2.1721341622055568,2019-06-18
AST1,39.3903,-117.3084,1760.07,0.10342611241162702,1.8534969441693008,1.956923056580928,2019-06-18
AST2,39.3904,-117.3086,1760.3,0.10342882483638476,1.8534509901034968,1.9568798149398816,2019-06-18
ASTA,38.1694,-121.6845,-16.671,0.1500664618236977,2.2669222167517287,2.4169886785754264,2019-06-18
AVRY,34.4683,-117.154,888.9169999999997,0.11344418672895988,2.0458990291926216,2.1593432159215817,2019-06-18
AZBH,35.1075,-114.60500000000002,151.685,0.09790217787300837,2.2131524892354597,2.3110546671084675,2019-06-18
AZDS,35.5331,-114.3592,870.6669999999997,0.0851254352882635,2.0482938139955924,2.133419249283856,2019-06-18
