ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.01558095591446226,1.8289368931742325,1.8445178490886944,2019-10-28
34A2,41.8531,-119.60739999999998,1862.779,0.01584959054169437,1.839146596003952,1.8549961865456464,2019-10-28
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.016127106036479363,1.8460958089035133,1.8622229149399925,2019-10-28
34A4,41.8666,-119.4948,1708.2160000000001,0.017034938353733098,1.874007712730904,1.891042651084637,2019-10-28
34NO,41.9291,-119.7086,1768.973,0.015547311646887144,1.8609008697745728,1.87644818142146,2019-10-28
34SO,41.8059,-119.7068,1705.89,0.017118167555674867,1.8746839146973844,1.8918020822530592,2019-10-28
5PTS,36.4292,-120.265,56.523,0.0377149471385871,2.2520279905724503,2.289742937711037,2019-10-28
7OAK,37.595,-114.7591,1713.2779999999998,0.025189234151004315,1.85757809428282,1.882767328433824,2019-10-28
7ODM,34.1164,-117.09320000000002,762.072,0.06929905042683346,2.070368034244916,2.139667084671749,2019-10-28
ACSB,33.2743,-117.44489999999996,-12.296,0.0761608859185592,2.267576300087749,2.343737186006308,2019-10-28
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.07616059395302226,2.267575070601417,2.3437356645544387,2019-10-28
AERO,32.8075,-117.12440000000004,92.691,0.07781165343236977,2.2425116277303143,2.320323281162684,2019-10-28
AGMT,34.5943,-116.4294,1337.8229999999999,0.03312093136779405,1.9384432027553824,1.9715641341231764,2019-10-28
AIAH,33.8492,-117.8625,38.22,0.09109335604796577,2.2545863028622453,2.3456796589102105,2019-10-28
AISD,33.0239,-117.0858,141.58700000000005,0.07975697638053585,2.2298799174484247,2.309636893828961,2019-10-28
ALAM,37.358000000000004,-115.1585,1090.005,0.0294951796929738,1.9997453773857847,2.0292405570787584,2019-10-28
ALPP,34.8245,-118.6948,918.073,0.05219562821162133,2.038591956105027,2.090787584316648,2019-10-28
ALTH,36.8896,-120.6698,18.788,0.042055000380473835,2.2610387822022835,2.3030937825827573,2019-10-28
ANA1,34.015,-119.3635,22.447,0.09063667611668644,2.2580699019663086,2.348706578082995,2019-10-28
ANTB,39.8479,-117.3709,1647.6170000000006,0.019806291744613014,1.8836255158289972,1.9034318075736103,2019-10-28
ANTE,40.1459,-118.1673,1445.115,0.023255659660565427,1.9326888996497118,1.9559445593102776,2019-10-28
ANTV,39.6425,-120.2813,1681.0610000000001,0.016691566918246248,1.873529776760104,1.8902213436783504,2019-10-28
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.10619151721947503,2.2026179800982097,2.3088094973176854,2019-10-28
APEX,36.3191,-114.9318,761.0369999999997,0.042737052711321735,2.0777021079972755,2.1204391607085973,2019-10-28
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.051088630530115337,2.2425574994123263,2.293646129942441,2019-10-28
AR27,33.3418,-117.3249,32.301,0.07673916851385698,2.2559866791519942,2.3327258476658512,2019-10-28
AR53,33.3811,-117.4765,111.04,0.06897292697203572,2.2365137769453014,2.305486703917337,2019-10-28
ARGU,36.05,-117.52189999999996,1791.338,0.02374262942642151,1.841059662680955,1.8648022921073768,2019-10-28
ARM1,35.2013,-118.91039999999998,76.817,0.0466918783678791,2.2448435046026645,2.291535382970544,2019-10-28
ARM2,35.2013,-118.9106,76.813,0.046693217768785225,2.2448461434648133,2.2915393612335984,2019-10-28
ARMY,38.4977,-118.4382,1822.02,0.017698311592314487,1.8429434215473668,1.8606417331396807,2019-10-28
ARTE,38.9999,-119.40890000000002,1638.3,0.016883984697789914,1.8856551883827453,1.9025391730805357,2019-10-28
ASHM,36.3459,-116.13940000000002,885.738,0.031275447503205815,2.049759716399295,2.081035163902501,2019-10-28
