ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.021661444526428302,1.8287433367550192,1.8504047812814477,2019-03-14
34A2,41.8531,-119.60739999999998,1862.779,0.02230636767648361,1.8389483109060405,1.8612546785825241,2019-03-14
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.022709630914081104,1.8459324841485432,1.868642115062624,2019-03-14
34A4,41.8666,-119.4948,1708.2160000000001,0.02436045978474859,1.8740329808188116,1.8983934406035607,2019-03-14
34NO,41.9291,-119.7086,1768.973,0.023800224258697385,1.8608155716568928,1.8846157959155905,2019-03-14
34SO,41.8059,-119.7068,1705.89,0.02419616515428415,1.8748065209901548,1.899002686144439,2019-03-14
5PTS,36.4292,-120.265,56.523,0.03571492000669699,2.2768520457646435,2.312566965771341,2019-03-14
7OAK,37.595,-114.7591,1713.2779999999998,0.017993155889566726,1.8598278128408727,1.8778209687304397,2019-03-14
7ODM,34.1164,-117.09320000000002,762.072,0.04005230863231345,2.086623677048568,2.126675985680881,2019-03-14
ACSB,33.2743,-117.44489999999996,-12.296,0.07447833955489784,2.285550824194593,2.3600291637494912,2019-03-14
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.07447817783358121,2.285549582508306,2.3600277603418878,2019-03-14
AERO,32.8075,-117.12440000000004,92.691,0.07464947774093432,2.259653423097439,2.3343029008383733,2019-03-14
AGMT,34.5943,-116.4294,1337.8229999999999,0.01812516625246511,1.9514842172666358,1.9696093835191009,2019-03-14
AIAH,33.8492,-117.8625,38.22,0.060225185797993463,2.271942547466368,2.3321677332643613,2019-03-14
AISD,33.0239,-117.0858,141.58700000000005,0.07421087446683378,2.2469840312633305,2.3211949057301644,2019-03-14
ALAM,37.358000000000004,-115.1585,1090.005,0.02117650608095157,2.005983805088971,2.0271603111699226,2019-03-14
ALPP,34.8245,-118.6948,918.073,0.024268807109804117,2.0544877520886984,2.0787565591985024,2019-03-14
ALTH,36.8896,-120.6698,18.788,0.04076090962285635,2.2878111931876424,2.328572102810498,2019-03-14
ANA1,34.015,-119.3635,22.447,0.035893266100724235,2.2760026014866312,2.3118958675873555,2019-03-14
ANTB,39.8479,-117.3709,1647.6170000000006,0.02268727269181621,1.8854912335019265,1.9081785061937424,2019-03-14
ANTE,40.1459,-118.1673,1445.115,0.024489103415352244,1.9349947117617867,1.959483815177139,2019-03-14
ANTV,39.6425,-120.2813,1681.0610000000001,0.017909177718843972,1.8783017486588234,1.896210926377667,2019-03-14
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.0535370167990135,2.2203185084577943,2.273855525256808,2019-03-14
APEX,36.3191,-114.9318,761.0369999999997,0.02306330490471959,2.0873974085581137,2.110460713462833,2019-03-14
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.024049218650355662,2.2688425683282274,2.292891786978583,2019-03-14
