ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.02179221498038653,1.817027645501221,1.838819860481608,2019-12-27
34A2,41.8531,-119.60739999999998,1862.779,0.02258872005651868,1.8272797267037344,1.8498684467602533,2019-12-27
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.023199239330051857,1.8343216286931323,1.8575208680231838,2019-12-27
34A4,41.8666,-119.4948,1708.2160000000001,0.025212929713701874,1.862513324865326,1.887726254579028,2019-12-27
34NO,41.9291,-119.7086,1768.973,0.022993981160618404,1.8486467917368332,1.8716407728974516,2019-12-27
34SO,41.8059,-119.7068,1705.89,0.02440688414897941,1.8627984049992548,1.8872052891482345,2019-12-27
5PTS,36.4292,-120.265,56.523,0.06856718796250579,2.258418744671506,2.326985932634012,2019-12-27
7OAK,37.595,-114.7591,1713.2779999999998,0.04094759279972165,1.8567488059759332,1.897696398775655,2019-12-27
7ODM,34.1164,-117.09320000000002,762.072,0.07192268916514101,2.071619145312845,2.1435418344779857,2019-12-27
ACSB,33.2743,-117.44489999999996,-12.296,0.10688570326553984,2.2706190388784173,2.377504742143957,2019-12-27
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.10688550897192907,2.2706177841999557,2.3775032931718845,2019-12-27
AERO,32.8075,-117.12440000000004,92.691,0.10059832542865813,2.243629144918809,2.344227470347467,2019-12-27
AGMT,34.5943,-116.4294,1337.8229999999999,0.062255472144750384,1.9353140297255067,1.997569501870257,2019-12-27
AIAH,33.8492,-117.8625,38.22,0.091172604921289,2.2580363725201216,2.3492089774414104,2019-12-27
AISD,33.0239,-117.0858,141.58700000000005,0.09941508854713887,2.2314084990461622,2.3308235875933008,2019-12-27
ALAM,37.358000000000004,-115.1585,1090.005,0.0544056800923452,2.001638574351273,2.0560442544436186,2019-12-27
ALPP,34.8245,-118.6948,918.073,0.06931423882298009,2.0398893924827344,2.1092036313057143,2019-12-27
ALTH,36.8896,-120.6698,18.788,0.0645250898620699,2.2686952682236368,2.3332203580857067,2019-12-27
ANA1,34.015,-119.3635,22.447,0.08866714945951104,2.26381090230304,2.3524780517625508,2019-12-27
ANTB,39.8479,-117.3709,1647.6170000000006,0.034519530987888056,1.8736158871708557,1.9081354181587435,2019-12-27
ANTE,40.1459,-118.1673,1445.115,0.036283069012612766,1.9230959309806548,1.959378999993268,2019-12-27
ANTV,39.6425,-120.2813,1681.0610000000001,0.036288841994238916,1.8651902549156292,1.9014790969098685,2019-12-27
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.07608619495140152,2.206978587784703,2.2830647827361044,2019-12-27
APEX,36.3191,-114.9318,761.0369999999997,0.0713463440228633,2.0820826487762263,2.153428992799089,2019-12-27
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.09410539233276474,2.2560750512812797,2.350180443614045,2019-12-27
AR27,33.3418,-117.3249,32.301,0.10510831813069073,2.2595791101329588,2.3646874282636494,2019-12-27
AR53,33.3811,-117.4765,111.04,0.10135148700167372,2.2397768502636524,2.341128337265326,2019-12-27
ARGU,36.05,-117.52189999999996,1791.338,0.047352690028820255,1.8356541383268263,1.8830068283556467,2019-12-27
ARM1,35.2013,-118.91039999999998,76.817,0.09951208726254177,2.2559142178751936,2.3554263051377355,2019-12-27
ARM2,35.2013,-118.9106,76.813,0.09951222947278604,2.255915781666144,2.3554280111389305,2019-12-27
ARMY,38.4977,-118.4382,1822.02,0.0355487260929685,1.832875771113568,1.8684244972065365,2019-12-27
ARTE,38.9999,-119.40890000000002,1638.3,0.03712936193397857,1.8753093308225,1.9124386927564787,2019-12-27
ASHM,36.3459,-116.13940000000002,885.738,0.06419370070428321,2.050331973159012,2.114525673863296,2019-12-27
AST1,39.3903,-117.3084,1760.07,0.0344953134455101,1.845137631915572,1.8796329453610816,2019-12-27
AST2,39.3904,-117.3086,1760.3,0.03449047032892747,1.845087814053307,1.8795782843822344,2019-12-27
ASTA,38.1694,-121.6845,-16.671,0.04554287161474075,2.278645055741269,2.324187927356009,2019-12-27
AVRY,34.4683,-117.154,888.9169999999997,0.07283895270278913,2.0444224750852418,2.1172614277880313,2019-12-27
AZBH,35.1075,-114.60500000000002,151.685,0.10900377148493498,2.2327228127191825,2.341726584204117,2019-12-27
AZDS,35.5331,-114.3592,870.6669999999997,0.08218817554727613,2.052708256603593,2.1348964321508688,2019-12-27
AZFM,34.8522,-114.5951,119.882,0.116525059415304,2.2396030329336214,2.3561280923489254,2019-12-27
AZGV,35.2544,-114.2543,867.565,0.08459881532654094,2.0527884689137577,2.1373872842402992,2019-12-27
AZKG,35.1903,-114.0525,1005.347,0.08033147840289448,2.0182521363511707,2.098583614754065,2019-12-27
AZLH,34.5083,-114.3471,172.515,0.11841965602984204,2.2251129698648233,2.3435326258946647,2019-12-27
AZMP,35.3706,-114.15369999999996,1271.77,0.07210076604099096,1.954598011391984,2.026698777432975,2019-12-27
AZNE,32.6758,-114.59640000000002,34.624,0.0960170068124598,2.2561809665641888,2.3521979733766485,2019-12-27
AZPK,34.1452,-114.29179999999997,100.891,0.11506275587634016,2.2411277218828287,2.356190477759169,2019-12-27
AZQZ,33.6656,-114.2273,240.24200000000002,0.10972098894229093,2.2063722217026625,2.316093210644953,2019-12-27
AZRY,33.5401,-116.6297,1265.7,0.05308002603649145,1.9502540562623856,2.0033340822988768,2019-12-27
AZU1,34.126,-117.8965,144.77100000000004,0.08826245147306533,2.228390112269708,2.3166525637427733,2019-12-27
AZYC,34.8793,-114.147,541.036,0.09843173508115892,2.130895366782163,2.229327101863322,2019-12-27
AZYU,32.6583,-114.52710000000002,36.945,0.09456018079871988,2.255569652636161,2.350129833434881,2019-12-27
AZYW,32.6837,-114.6422,10.798,0.09780692279755887,2.2621205057523865,2.3599274285499456,2019-12-27
BAK1,35.3519,-119.0208,93.492,0.0995395971998306,2.2520771528743233,2.3516167500741534,2019-12-27
BAKR,35.3835,-119.0145,115.258,0.098871428566244,2.246552079157436,2.34542350772368,2019-12-27
BALD,37.7834,-118.90139999999997,2749.44,0.02500459654121579,1.6287388751931091,1.6537434717343251,2019-12-27
BAMO,40.4128,-117.20460000000004,1792.47,0.030868043202981487,1.8427508858374173,1.8736189290403993,2019-12-27
BAR1,33.4805,-119.0297,14.81,0.08476654881662518,2.2645346608310613,2.3493012096476864,2019-12-27
