ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.038580035037126426,1.8261315538255771,1.864711588862704,2019-06-30
34A2,41.8531,-119.60739999999998,1862.779,0.03848321552817855,1.8356036498397068,1.8740868653678853,2019-06-30
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.038120407867788315,1.8420986167407734,1.8802190246085613,2019-06-30
34A4,41.8666,-119.4948,1708.2160000000001,0.03803863992753071,1.8680795986296852,1.906118238557216,2019-06-30
34NO,41.9291,-119.7086,1768.973,0.04351616244096032,1.8554263547499628,1.898942517190923,2019-06-30
34SO,41.8059,-119.7068,1705.89,0.04085903369698372,1.868694246212581,1.9095532799095647,2019-06-30
5PTS,36.4292,-120.265,56.523,0.11300585553580952,2.2584330418035083,2.3714388973393183,2019-06-30
7OAK,37.595,-114.7591,1713.2779999999998,0.09013943670370513,1.872543965673684,1.9626834023773891,2019-06-30
7ODM,34.1164,-117.09320000000002,762.072,0.07450170856994005,2.0894595470701205,2.1639612556400607,2019-06-30
ACSB,33.2743,-117.44489999999996,-12.296,0.09526155239908793,2.2806696102844803,2.3759311626835684,2019-06-30
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.09526142862981377,2.280668419927804,2.3759298485576177,2019-06-30
AERO,32.8075,-117.12440000000004,92.691,0.22317155184339701,2.2589495527027275,2.4821211045461244,2019-06-30
AGMT,34.5943,-116.4294,1337.8229999999999,0.06320082317635947,1.95489326878558,2.01809409196194,2019-06-30
AIAH,33.8492,-117.8625,38.22,0.07029753838162063,2.2680211140382465,2.3383186524198667,2019-06-30
AISD,33.0239,-117.0858,141.58700000000005,0.17915596375805573,2.245848798913628,2.4250047626716835,2019-06-30
ALAM,37.358000000000004,-115.1585,1090.005,0.12346187488625555,2.0052843769070723,2.1287462517933284,2019-06-30
ALPP,34.8245,-118.6948,918.073,0.06100478908752395,2.0519579428502004,2.112962731937724,2019-06-30
ALTH,36.8896,-120.6698,18.788,0.09870079882814256,2.2685775899463763,2.3672783887745186,2019-06-30
ANA1,34.015,-119.3635,22.447,0.04962646951352871,2.2691200882671576,2.3187465577806865,2019-06-30
ANTB,39.8479,-117.3709,1647.6170000000006,0.09817380339554654,1.8813196322720591,1.9794934356676055,2019-06-30
ANTE,40.1459,-118.1673,1445.115,0.09069567477182944,1.9284162725340859,2.019111947305916,2019-06-30
ANTV,39.6425,-120.2813,1681.0610000000001,0.041653557433529186,1.8777307021894365,1.9193842596229655,2019-06-30
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.04572130929861527,2.2154083601496044,2.2611296694482195,2019-06-30
APEX,36.3191,-114.9318,761.0369999999997,0.16358898638403546,2.0860906139427526,2.2496796003267883,2019-06-30
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.21959001849645432,2.2573274196938686,2.476917438190323,2019-06-30
AR27,33.3418,-117.3249,32.301,0.10831649451038666,2.270296326519442,2.3786128210298285,2019-06-30
AR53,33.3811,-117.4765,111.04,0.08839862786158632,2.2513056217299496,2.339704249591536,2019-06-30
ARGU,36.05,-117.52189999999996,1791.338,0.028840943331182117,1.8538003903919518,1.882641333723134,2019-06-30
ARM1,35.2013,-118.91039999999998,76.817,0.07982773128068615,2.249636943946052,2.3294646752267383,2019-06-30
ARM2,35.2013,-118.9106,76.813,0.07982780712755624,2.249639100042122,2.329466907169678,2019-06-30
ARMY,38.4977,-118.4382,1822.02,0.06365440786174456,1.8417151272783352,1.90536953514008,2019-06-30
ARTE,38.9999,-119.40890000000002,1638.3,0.08880957473264216,1.8843659941402688,1.973175568872911,2019-06-30
ASHM,36.3459,-116.13940000000002,885.738,0.06089972045136027,2.0524447773142924,2.1133444977656533,2019-06-30
AST1,39.3903,-117.3084,1760.07,0.08036950275672354,1.8542430703666837,1.9346125731234072,2019-06-30
AST2,39.3904,-117.3086,1760.3,0.080376076954116,1.8541969779148701,1.9345730548689857,2019-06-30
ASTA,38.1694,-121.6845,-16.671,0.04360521665626618,2.281707427156649,2.325312643812916,2019-06-30
AVRY,34.4683,-117.154,888.9169999999997,0.04647972405297374,2.058153579075309,2.1046333031282827,2019-06-30
AZBH,35.1075,-114.60500000000002,151.685,0.18929133896415007,2.227558527968469,2.416849866932619,2019-06-30
AZDS,35.5331,-114.3592,870.6669999999997,0.17587392078294148,2.063242829723328,2.2391167505062697,2019-06-30
AZFM,34.8522,-114.5951,119.882,0.18822051779575616,2.234859829024244,2.42308034682,2019-06-30
AZGV,35.2544,-114.2543,867.565,0.1884930803014275,2.0648093180823093,2.253302398383737,2019-06-30
AZKG,35.1903,-114.0525,1005.347,0.19408259114255835,2.0340731002317405,2.228155691374299,2019-06-30
AZLH,34.5083,-114.3471,172.515,0.19910049717636413,2.223375458288764,2.4224759554651283,2019-06-30
AZMP,35.3706,-114.15369999999996,1271.77,0.17585180016931867,1.9743245529746967,2.1501763531440155,2019-06-30
AZNE,32.6758,-114.59640000000002,34.624,0.22096565839622226,2.257507764451771,2.478473422847993,2019-06-30
AZPK,34.1452,-114.29179999999997,100.891,0.20888742102154065,2.2400841086497794,2.4489715296713195,2019-06-30
AZQZ,33.6656,-114.2273,240.24200000000002,0.20652826113588416,2.2089665013825552,2.415494762518439,2019-06-30
AZRY,33.5401,-116.6297,1265.7,0.1044975521861002,1.9773064092802075,2.0818039614663078,2019-06-30
AZU1,34.126,-117.8965,144.77100000000004,0.06709821821932599,2.2367530202232038,2.3038512384425296,2019-06-30
AZYC,34.8793,-114.147,541.036,0.20149370796840405,2.1392977893940377,2.3407914973624417,2019-06-30
AZYU,32.6583,-114.52710000000002,36.945,0.220087250259219,2.256899593666506,2.4769868439257254,2019-06-30
AZYW,32.6837,-114.6422,10.798,0.22242186397690816,2.2630004858980177,2.4854223498749257,2019-06-30
BAK1,35.3519,-119.0208,93.492,0.07628937797440984,2.2469850930920927,2.3232744710665028,2019-06-30
BAKR,35.3835,-119.0145,115.258,0.07522269214396564,2.241945537846933,2.3171682299908998,2019-06-30
BALD,37.7834,-118.90139999999997,2749.44,0.04934476687060831,1.6565702953515198,1.7059150622221284,2019-06-30
BAMO,40.4128,-117.20460000000004,1792.47,0.09308239195653076,1.8520208584714477,1.945103250427978,2019-06-30
BAR1,33.4805,-119.0297,14.81,0.07413917544375477,2.2720048090447573,2.3461439844885117,2019-06-30
BATM,36.4035,-116.5116,736.988,0.03847503793558135,2.0852641271475614,2.1237391650831428,2019-06-30
BATT,40.5159,-117.20889999999996,1505.9370000000001,0.09947421698063977,1.913138922697512,2.0126131396781517,2019-06-30
BBDM,34.5822,-119.98149999999998,204.875,0.06479674416016105,2.225448435372742,2.2902451795329033,2019-06-30
BBRY,34.2643,-116.88419999999996,2051.072,0.05020796676257922,1.803824045051641,1.85403201181422,2019-06-30
BBUT,41.4388,-118.29499999999996,1264.932,0.04561406256778137,1.9682000196618143,2.013814082229596,2019-06-30
BCWR,34.9205,-119.4058,1332.942,0.05600189032184967,1.95887395333148,2.0148758436533294,2019-06-30
BDSP,37.5182,-114.0804,1557.9,0.11720683733020072,1.9061879297238251,2.0233947670540258,2019-06-30
BEAT,37.0399,-116.6211,1396.033,0.030364915700905992,1.936978644556655,1.9673435602575609,2019-06-30
BEDE,39.8248,-119.8283,1573.559,0.049530053328820274,1.8998717385448745,1.9494017918736943,2019-06-30
BEER,35.5581,-117.78269999999998,835.385,0.04064727740182575,2.0650918401895324,2.1057391175913582,2019-06-30
BEES,39.2672,-117.7095,2180.924,0.07903036657204708,1.7690348061011376,1.8480651726731847,2019-06-30
BEMT,34.0005,-115.9982,1373.6629999999998,0.10483301826513332,1.950244801884984,2.0550778201501174,2019-06-30
BEPK,35.8784,-118.0741,2471.124,0.019047076355961118,1.7142086829319254,1.7332557592878866,2019-06-30
BERR,39.6022,-120.4475,1930.891,0.037236104782407166,1.8252723073174075,1.8625084120998148,2019-06-30
BFLD,35.4131,-119.0453,108.375,0.07454276892996244,2.2437591196843174,2.31830188861428,2019-06-30
BFLO,40.7288,-119.82870000000004,1363.6529999999998,0.04964329556646862,1.9444152254869724,1.994058521053441,2019-06-30
BFLT,38.8539,-119.6759,1597.102,0.08117109509875724,1.8917080642752064,1.972879159373964,2019-06-30
BFSH,35.5911,-118.498,791.683,0.05395204817284406,2.0760292918439633,2.129981340016807,2019-06-30
BGIS,33.9671,-118.1597,2.833,0.0602382187799657,2.2753209323829253,2.335559151162891,2019-06-30
