ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.0358890260267651,1.8175310166273424,1.8534200426541076,2019-10-04
34A2,41.8531,-119.60739999999998,1862.779,0.03670274598991344,1.8272391713469431,1.8639419173368563,2019-10-04
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.03727638615446113,1.833889724077512,1.8711661102319728,2019-10-04
34A4,41.8666,-119.4948,1708.2160000000001,0.03932141716216096,1.860610373833432,1.8999317909955928,2019-10-04
34NO,41.9291,-119.7086,1768.973,0.03803210075210098,1.8478938579292832,1.8859259586813841,2019-10-04
34SO,41.8059,-119.7068,1705.89,0.03878562143104993,1.8616391663327083,1.9004247877637583,2019-10-04
5PTS,36.4292,-120.265,56.523,0.04820777533326735,2.2569236084318915,2.3051313837651595,2019-10-04
7OAK,37.595,-114.7591,1713.2779999999998,0.021826523857168403,1.8633507468411128,1.8851772706982817,2019-10-04
7ODM,34.1164,-117.09320000000002,762.072,0.03869453891255754,2.0822510194064616,2.1209455583190198,2019-10-04
ACSB,33.2743,-117.44489999999996,-12.296,0.03130589001187301,2.2742761827713927,2.305582072783266,2019-10-04
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.031305834451800886,2.2742749823665647,2.3055808168183654,2019-10-04
AERO,32.8075,-117.12440000000004,92.691,0.046337697510510915,2.2495837251705364,2.295921422681048,2019-10-04
AGMT,34.5943,-116.4294,1337.8229999999999,0.027532818624844132,1.9489340039487328,1.9764668225735769,2019-10-04
AIAH,33.8492,-117.8625,38.22,0.04185665740574177,2.2619429009782914,2.3037995583840334,2019-10-04
AISD,33.0239,-117.0858,141.58700000000005,0.05216766926896643,2.2375715659803226,2.289739235249289,2019-10-04
ALAM,37.358000000000004,-115.1585,1090.005,0.02774057643932842,1.9989359299746623,2.026676506413991,2019-10-04
ALPP,34.8245,-118.6948,918.073,0.04360304196165594,2.0480742572747954,2.0916772992364514,2019-10-04
ALTH,36.8896,-120.6698,18.788,0.06442852045066985,2.2678500347442783,2.3322785551949483,2019-10-04
ANA1,34.015,-119.3635,22.447,0.057764378093768276,2.2667933544182026,2.3245577325119706,2019-10-04
ANTB,39.8479,-117.3709,1647.6170000000006,0.031294448999051136,1.8732910018933169,1.9045854508923683,2019-10-04
ANTE,40.1459,-118.1673,1445.115,0.036170391105519416,1.9199870174924625,1.9561574085979816,2019-10-04
ANTV,39.6425,-120.2813,1681.0610000000001,0.02747915574258183,1.868227410149432,1.8957065658920136,2019-10-04
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.0554032084889249,2.21191122010045,2.267314428589375,2019-10-04
APEX,36.3191,-114.9318,761.0369999999997,0.039082665784092016,2.079505050869673,2.118587716653765,2019-10-04
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.08311234996917655,2.2563000183503976,2.339412368319574,2019-10-04
AR27,33.3418,-117.3249,32.301,0.0435238126736977,2.2635951250442834,2.307118937717981,2019-10-04
AR53,33.3811,-117.4765,111.04,0.033311190189381036,2.2444963563649973,2.2778075465543783,2019-10-04
ARGU,36.05,-117.52189999999996,1791.338,0.02425484751722948,1.8463410934217264,1.870595940938956,2019-10-04
ARM1,35.2013,-118.91039999999998,76.817,0.04825261538359347,2.2507837427535446,2.2990363581371382,2019-10-04
ARM2,35.2013,-118.9106,76.813,0.04824990018255172,2.2507860654220755,2.2990359656046278,2019-10-04
ARMY,38.4977,-118.4382,1822.02,0.029001395340046268,1.8338042647767008,1.8628056601167466,2019-10-04
ARTE,38.9999,-119.40890000000002,1638.3,0.028673516771780892,1.8760545780181987,1.90472809478998,2019-10-04
ASHM,36.3459,-116.13940000000002,885.738,0.03291490311331708,2.049362750592554,2.0822776537058707,2019-10-04
AST1,39.3903,-117.3084,1760.07,0.029313599588092643,1.8458445449466725,1.875158144534765,2019-10-04
AST2,39.3904,-117.3086,1760.3,0.02931106998753912,1.8457982003137905,1.8751092703013292,2019-10-04
ASTA,38.1694,-121.6845,-16.671,0.07780449343401925,2.2795986640278065,2.3574031574618264,2019-10-04
AVRY,34.4683,-117.154,888.9169999999997,0.03171544040549106,2.0521062432544617,2.083821683659953,2019-10-04
AZBH,35.1075,-114.60500000000002,151.685,0.05100097690681027,2.2251097966247984,2.276110773531608,2019-10-04
AZDS,35.5331,-114.3592,870.6669999999997,0.04217340966398007,2.056396953952518,2.0985703636164987,2019-10-04
AZFM,34.8522,-114.5951,119.882,0.05042978734852384,2.2334902554271348,2.283920042775659,2019-10-04
AZGV,35.2544,-114.2543,867.565,0.04294746718024907,2.057806235117672,2.100753702297921,2019-10-04
AZKG,35.1903,-114.0525,1005.347,0.04594692654944437,2.0262695432676314,2.072216469817076,2019-10-04
AZLH,34.5083,-114.3471,172.515,0.04915678825517576,2.2220226060656865,2.2711793943208622,2019-10-04
AZMP,35.3706,-114.15369999999996,1271.77,0.03725714124520525,1.965774431497916,2.0030315727431214,2019-10-04
AZNE,32.6758,-114.59640000000002,34.624,0.08187496484838143,2.2564774651452897,2.3383524299936718,2019-10-04
AZPK,34.1452,-114.29179999999997,100.891,0.06362054020519271,2.239411039935713,2.3030315801409054,2019-10-04
AZQZ,33.6656,-114.2273,240.24200000000002,0.08274097810267654,2.207216653580493,2.2899576316831696,2019-10-04
AZRY,33.5401,-116.6297,1265.7,0.03127149514122953,1.968073743279452,1.9993452384206811,2019-10-04
AZU1,34.126,-117.8965,144.77100000000004,0.045497355340228834,2.2317448010336096,2.277242156373839,2019-10-04
AZYC,34.8793,-114.147,541.036,0.05627772013337471,2.133868092551014,2.190145812684389,2019-10-04
AZYU,32.6583,-114.52710000000002,36.945,0.08287738407081079,2.255895683365524,2.3387730674363345,2019-10-04
AZYW,32.6837,-114.6422,10.798,0.0818640386328603,2.26207235529388,2.3439363939267404,2019-10-04
BAK1,35.3519,-119.0208,93.492,0.043891511715942334,2.247821432360862,2.2917129440768043,2019-10-04
BAKR,35.3835,-119.0145,115.258,0.04322406398808472,2.242571324800418,2.2857953887885025,2019-10-04
BALD,37.7834,-118.90139999999997,2749.44,0.015121966589646194,1.6447138453140466,1.6598358119036931,2019-10-04
BAMO,40.4128,-117.20460000000004,1792.47,0.02868632693651675,1.8428983343410976,1.8715846612776144,2019-10-04
BAR1,33.4805,-119.0297,14.81,0.02158271381625873,2.2678431810943063,2.289425894910565,2019-10-04
BATM,36.4035,-116.5116,736.988,0.03516174782438362,2.0833742211771558,2.118535969001539,2019-10-04
BATT,40.5159,-117.20889999999996,1505.9370000000001,0.030303115961496357,1.9055476562922409,1.9358507722537373,2019-10-04
BBDM,34.5822,-119.98149999999998,204.875,0.051552995049485,2.2215052675988067,2.273058262648292,2019-10-04
BBRY,34.2643,-116.88419999999996,2051.072,0.01862787857337633,1.7952654925900733,1.8138933711634493,2019-10-04
BBUT,41.4388,-118.29499999999996,1264.932,0.035643146358530414,1.9604492179124888,1.9960923642710195,2019-10-04
BCWR,34.9205,-119.4058,1332.942,0.033383689917312345,1.9536208872181915,1.987004577135504,2019-10-04
BDSP,37.5182,-114.0804,1557.9,0.02411866276489425,1.8980438371616861,1.9221624999265803,2019-10-04
BEAT,37.0399,-116.6211,1396.033,0.028969183423660762,1.931327005388583,1.960296188812244,2019-10-04
BEDE,39.8248,-119.8283,1573.559,0.026837007566704037,1.891236541757424,1.918073549324128,2019-10-04
BEER,35.5581,-117.78269999999998,835.385,0.03343874660602899,2.061846325238892,2.0952850718449207,2019-10-04
BEES,39.2672,-117.7095,2180.924,0.026075433517859875,1.7587807504939952,1.7848561840118549,2019-10-04
BEMT,34.0005,-115.9982,1373.6629999999998,0.026315380946072886,1.9422966159569688,1.968611996903042,2019-10-04
BEPK,35.8784,-118.0741,2471.124,0.014992145495439037,1.7041571305459546,1.7191492760413936,2019-10-04
BERR,39.6022,-120.4475,1930.891,0.025535050394477368,1.8151880208925828,1.84072307128706,2019-10-04
BFLD,35.4131,-119.0453,108.375,0.04258219409093928,2.244370220498788,2.2869524145897278,2019-10-04
BFLO,40.7288,-119.82870000000004,1363.6529999999998,0.03380650387063837,1.935887626927316,1.9696941307979543,2019-10-04
BFLT,38.8539,-119.6759,1597.102,0.026901581754873758,1.884162044981308,1.9110636267361816,2019-10-04
BFSH,35.5911,-118.498,791.683,0.033788445001235304,2.072755877651881,2.106544322653116,2019-10-04
BGIS,33.9671,-118.1597,2.833,0.043247563183475835,2.2707152626990084,2.313962825882484,2019-10-04
BHIL,39.3786,-120.118,1988.866,0.02346592246744264,1.8017876064221048,1.825253528889548,2019-10-04
BIGP,37.1678,-118.3383,1554.842,0.022607301748920186,1.8840196155288829,1.9066269172778032,2019-10-04
BIGS,39.286,-116.8249,1877.829,0.02800157258137467,1.8195382809660008,1.8475398535473762,2019-10-04
BILL,33.5782,-117.06460000000004,470.064,0.04406592190009768,2.155706849980789,2.199772771880887,2019-10-04
BIRD,35.9576,-115.4291,1523.1689999999999,0.026427281635647087,1.907310493733162,1.9337377753688092,2019-10-04
BKAP,35.287,-116.0804,252.03,0.044444470918177464,2.1996082095269727,2.24405268044515,2019-10-04
