ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.07671724831573844,1.8218295405732368,1.898546788888975,2019-06-06
34A2,41.8531,-119.60739999999998,1862.779,0.0790500894399026,1.8310494182214356,1.910099507661338,2019-06-06
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.08158570895963743,1.8373887829568183,1.918974491916456,2019-06-06
34A4,41.8666,-119.4948,1708.2160000000001,0.08762118511174845,1.862822867852292,1.95044405296404,2019-06-06
34NO,41.9291,-119.7086,1768.973,0.06937280894973666,1.85070106840909,1.9200738773588268,2019-06-06
34SO,41.8059,-119.7068,1705.89,0.08126297222050749,1.8641065691341243,1.945369541354632,2019-06-06
5PTS,36.4292,-120.265,56.523,0.1875834990733866,2.2466919531959806,2.4342754522693677,2019-06-06
7OAK,37.595,-114.7591,1713.2779999999998,0.08263647716401834,1.8662939507704557,1.9489304279344741,2019-06-06
7ODM,34.1164,-117.09320000000002,762.072,0.11518238444590845,2.08172942632072,2.196911810766629,2019-06-06
ACSB,33.2743,-117.44489999999996,-12.296,0.12122288623067225,2.2714855831362786,2.3927084693669505,2019-06-06
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.12122268598107885,2.2714843950673345,2.392707081048413,2019-06-06
AERO,32.8075,-117.12440000000004,92.691,0.11600192294484063,2.246869515942824,2.362871438887664,2019-06-06
AGMT,34.5943,-116.4294,1337.8229999999999,0.101510898929977,1.9494211370819758,2.050932036011953,2019-06-06
AIAH,33.8492,-117.8625,38.22,0.12268419885296382,2.260064338607198,2.382748537460162,2019-06-06
AISD,33.0239,-117.0858,141.58700000000005,0.12366732522057006,2.234997453965128,2.3586647791856983,2019-06-06
ALAM,37.358000000000004,-115.1585,1090.005,0.1223879009010158,1.9996371563872712,2.122025057288287,2019-06-06
ALPP,34.8245,-118.6948,918.073,0.11724169307598288,2.0455679297626697,2.162809622838653,2019-06-06
ALTH,36.8896,-120.6698,18.788,0.17282997500887518,2.2571609919076927,2.4299909669165682,2019-06-06
ANA1,34.015,-119.3635,22.447,0.12403636075224254,2.262767341028556,2.3868037017807984,2019-06-06
ANTB,39.8479,-117.3709,1647.6170000000006,0.07864206462540586,1.8777571934423407,1.9563992580677467,2019-06-06
ANTE,40.1459,-118.1673,1445.115,0.07462871307296516,1.9222819359641117,1.9969106490370767,2019-06-06
ANTV,39.6425,-120.2813,1681.0610000000001,0.06782900385539055,1.873133416253371,1.9409624201087616,2019-06-06
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.11582657978191276,2.210003795808351,2.325830375590264,2019-06-06
APEX,36.3191,-114.9318,761.0369999999997,0.12011174152894608,2.076807625746247,2.1969193672751928,2019-06-06
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.10463537537754154,2.253504341810028,2.3581397171875698,2019-06-06
AR27,33.3418,-117.3249,32.301,0.1264444505805092,2.261008895781575,2.3874533463620837,2019-06-06
AR53,33.3811,-117.4765,111.04,0.11806368002651338,2.2422624895659484,2.360326169592462,2019-06-06
ARGU,36.05,-117.52189999999996,1791.338,0.10115224397000967,1.8512765686526345,1.9524288126226441,2019-06-06
ARM1,35.2013,-118.91039999999998,76.817,0.16824097774534674,2.240431622665102,2.408672600410449,2019-06-06
ARM2,35.2013,-118.9106,76.813,0.16823793867582887,2.2404334567426067,2.408671395418436,2019-06-06
ARMY,38.4977,-118.4382,1822.02,0.12719437019144056,1.846051911787068,1.9732462819785088,2019-06-06
