ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.06218989521482681,1.8139402306349817,1.8761301258498084,2019-05-25
34A2,41.8531,-119.60739999999998,1862.779,0.06482169502123497,1.823626013412712,1.8884477084339468,2019-05-25
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.06610491476523017,1.8302516575583805,1.8963565723236109,2019-05-25
34A4,41.8666,-119.4948,1708.2160000000001,0.07142424792048863,1.8568772126770299,1.9283014605975184,2019-05-25
34NO,41.9291,-119.7086,1768.973,0.06896787880222115,1.844078479577276,1.9130463583794972,2019-05-25
34SO,41.8059,-119.7068,1705.89,0.06531971833809094,1.8575242404339736,1.9228439587720647,2019-05-25
5PTS,36.4292,-120.265,56.523,0.13315083041909795,2.25680472787888,2.389955558297978,2019-05-25
7OAK,37.595,-114.7591,1713.2779999999998,0.07506392373843303,1.8623624630511508,1.9374263867895838,2019-05-25
7ODM,34.1164,-117.09320000000002,762.072,0.10792350253872336,2.079467923901595,2.1873914264403185,2019-05-25
ACSB,33.2743,-117.44489999999996,-12.296,0.10429721208487754,2.2752377962420294,2.3795350083269065,2019-05-25
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.1042969969930848,2.2752365762936857,2.3795335732867704,2019-05-25
AERO,32.8075,-117.12440000000004,92.691,0.10486669384429538,2.2503210231577673,2.355187717002062,2019-05-25
AGMT,34.5943,-116.4294,1337.8229999999999,0.08013631315010482,1.947851210891808,2.027987524041913,2019-05-25
AIAH,33.8492,-117.8625,38.22,0.10787252949517546,2.262142968310473,2.370015497805648,2019-05-25
AISD,33.0239,-117.0858,141.58700000000005,0.10855866888995844,2.23778863125968,2.3463473001496387,2019-05-25
ALAM,37.358000000000004,-115.1585,1090.005,0.09261863675646434,2.0008520643579732,2.0934707011144367,2019-05-25
ALPP,34.8245,-118.6948,918.073,0.09810411991847394,2.0457017870184333,2.143805906936907,2019-05-25
ALTH,36.8896,-120.6698,18.788,0.14951903149772408,2.2673790246908654,2.4168980561885887,2019-05-25
ANA1,34.015,-119.3635,22.447,0.10955711604093328,2.2683330654074365,2.3778901814483704,2019-05-25
ANTB,39.8479,-117.3709,1647.6170000000006,0.06893805148310411,1.8719938178021085,1.9409318692852124,2019-05-25
ANTE,40.1459,-118.1673,1445.115,0.0820075732263143,1.9174617932477955,1.9994693664741097,2019-05-25
ANTV,39.6425,-120.2813,1681.0610000000001,0.10399775030140958,1.8686036155796943,1.972601365881104,2019-05-25
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.11231388830143946,2.212206999865256,2.3245208881666954,2019-05-25
APEX,36.3191,-114.9318,761.0369999999997,0.10502054207225577,2.082240458095398,2.1872610001676542,2019-05-25
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.05253989632319403,2.253772251145769,2.3063121474689634,2019-05-25
AR27,33.3418,-117.3249,32.301,0.11068412559217893,2.2635294735115514,2.3742135991037308,2019-05-25
AR53,33.3811,-117.4765,111.04,0.10427745157393803,2.2446508354232018,2.34892828699714,2019-05-25
ARGU,36.05,-117.52189999999996,1791.338,0.07862978774597927,1.8456665731852224,1.9242963609312016,2019-05-25
ARM1,35.2013,-118.91039999999998,76.817,0.1452998846965063,2.2506745457308925,2.395974430427399,2019-05-25
ARM2,35.2013,-118.9106,76.813,0.1452903420287145,2.25067659942828,2.3959669414569937,2019-05-25
ARMY,38.4977,-118.4382,1822.02,0.06642150357227912,1.8348095260589599,1.9012310296312391,2019-05-25
ARTE,38.9999,-119.40890000000002,1638.3,0.08259928093848863,1.8741525804802288,1.9567518614187172,2019-05-25
ASHM,36.3459,-116.13940000000002,885.738,0.09572449831528676,2.0507145146089143,2.1464390129242013,2019-05-25
AST1,39.3903,-117.3084,1760.07,0.07694738175898518,1.8464639314572089,1.9234113132161936,2019-05-25
AST2,39.3904,-117.3086,1760.3,0.07693656929131752,1.8464158371497263,1.923352406441044,2019-05-25
ASTA,38.1694,-121.6845,-16.671,0.15516211328451454,2.27935975687285,2.4345218701573645,2019-05-25
AVRY,34.4683,-117.154,888.9169999999997,0.10779350663023053,2.051519220014548,2.159312726644778,2019-05-25
AZBH,35.1075,-114.60500000000002,151.685,0.10146880089174294,2.227081566022658,2.3285503669144005,2019-05-25
AZDS,35.5331,-114.3592,870.6669999999997,0.08298807522224486,2.0554390254850867,2.1384271007073314,2019-05-25
AZFM,34.8522,-114.5951,119.882,0.09914028059508004,2.2347712841598453,2.3339115647549247,2019-05-25
AZGV,35.2544,-114.2543,867.565,0.07832701993269,2.056486861392848,2.1348138813255377,2019-05-25
AZKG,35.1903,-114.0525,1005.347,0.07814650390871095,2.0237667930074155,2.1019132969161265,2019-05-25
AZLH,34.5083,-114.3471,172.515,0.08476451589288486,2.2217666868155157,2.3065312027084,2019-05-25
AZMP,35.3706,-114.15369999999996,1271.77,0.07439986055139773,1.9626849973911016,2.0370848579424994,2019-05-25
AZNE,32.6758,-114.59640000000002,34.624,0.052261307181241806,2.2541226483939623,2.306383955575204,2019-05-25
AZPK,34.1452,-114.29179999999997,100.891,0.07236130067610295,2.2390837936449217,2.3114450943210247,2019-05-25
AZQZ,33.6656,-114.2273,240.24200000000002,0.07360997661510066,2.204567673204646,2.2781776498197472,2019-05-25
AZRY,33.5401,-116.6297,1265.7,0.07774127066862417,1.9640321242855017,2.041773394954126,2019-05-25
AZU1,34.126,-117.8965,144.77100000000004,0.12601828311585475,2.2312501672850726,2.357268450400928,2019-05-25
AZYC,34.8793,-114.147,541.036,0.07839546891370261,2.1327353095489725,2.211130778462675,2019-05-25
AZYU,32.6583,-114.52710000000002,36.945,0.051928215488450585,2.2534820358570338,2.305410251345484,2019-05-25
AZYW,32.6837,-114.6422,10.798,0.05284021202111041,2.2598321362990332,2.312672348320143,2019-05-25
BAK1,35.3519,-119.0208,93.492,0.13930907743282134,2.2480474784672184,2.38735655590004,2019-05-25
BAKR,35.3835,-119.0145,115.258,0.13921358157238675,2.242908780454673,2.38212236202706,2019-05-25
BALD,37.7834,-118.90139999999997,2749.44,0.05553606806222995,1.6412821928865733,1.6968182609488032,2019-05-25
BAMO,40.4128,-117.20460000000004,1792.47,0.07513838405319476,1.8406469502963132,1.915785334349508,2019-05-25
BAR1,33.4805,-119.0297,14.81,0.07406814741652794,2.269471094272275,2.343539241688803,2019-05-25
BATM,36.4035,-116.5116,736.988,0.09289163452587576,2.08610661515952,2.1789982496853955,2019-05-25
BATT,40.5159,-117.20889999999996,1505.9370000000001,0.08361262031073546,1.9032457791220727,1.986858399432808,2019-05-25
BBDM,34.5822,-119.98149999999998,204.875,0.1415096080302119,2.22390795076098,2.365417558791192,2019-05-25
BBRY,34.2643,-116.88419999999996,2051.072,0.07456060014966387,1.7902311628572354,1.8647917630068995,2019-05-25
BBUT,41.4388,-118.29499999999996,1264.932,0.0942477727238481,1.9576340111865231,2.0518817839103707,2019-05-25
BCWR,34.9205,-119.4058,1332.942,0.09878459747618266,1.951735906467824,2.050520503944006,2019-05-25
BDSP,37.5182,-114.0804,1557.9,0.07835318992473707,1.8956554549700169,1.9740086448947542,2019-05-25
BEAT,37.0399,-116.6211,1396.033,0.08167644247515382,1.931663136290454,2.013339578765608,2019-05-25
BEDE,39.8248,-119.8283,1573.559,0.10932237256307238,1.8921035779282442,2.001425950491317,2019-05-25
BEER,35.5581,-117.78269999999998,835.385,0.0952141642407004,2.0639117258539126,2.159125890094613,2019-05-25
BEES,39.2672,-117.7095,2180.924,0.06072396027736946,1.7580886350741205,1.81881259535149,2019-05-25
BEMT,34.0005,-115.9982,1373.6629999999998,0.07655836333026779,1.9395102143777865,2.0160685777080545,2019-05-25
BEPK,35.8784,-118.0741,2471.124,0.06346247177497635,1.701089067368101,1.7645515391430773,2019-05-25
BERR,39.6022,-120.4475,1930.891,0.09371508826491927,1.815255190544902,1.9089702788098213,2019-05-25
BFLD,35.4131,-119.0453,108.375,0.13822950713804194,2.2447388315566115,2.3829683386946536,2019-05-25
BFLO,40.7288,-119.82870000000004,1363.6529999999998,0.07891365881020314,1.9342915207739235,2.0132051795841264,2019-05-25
BFLT,38.8539,-119.6759,1597.102,0.09313530038331397,1.8820234075606588,1.9751587079439727,2019-05-25
BFSH,35.5911,-118.498,791.683,0.1314765491485276,2.0734304104891788,2.2049069596377064,2019-05-25
BGIS,33.9671,-118.1597,2.833,0.11136459455486973,2.2709029021871805,2.3822674967420503,2019-05-25
BHIL,39.3786,-120.118,1988.866,0.09524148218049204,1.8020420166648463,1.8972834988453384,2019-05-25
BIGP,37.1678,-118.3383,1554.842,0.07272019841061013,1.883677541373596,1.9563977397842056,2019-05-25
BIGS,39.286,-116.8249,1877.829,0.07317625974451628,1.8207675263757819,1.8939437861202983,2019-05-25
BILL,33.5782,-117.06460000000004,470.064,0.11460079499538126,2.1532045919879508,2.267805386983332,2019-05-25
BIRD,35.9576,-115.4291,1523.1689999999999,0.07953199475072603,1.9056793663601104,1.9852113611108368,2019-05-25
BKAP,35.287,-116.0804,252.03,0.10496233334988024,2.2032761967266583,2.308238530076538,2019-05-25
BKMS,33.9623,-118.0947,11.025,0.1116661615147457,2.26884904615062,2.3805152076653653,2019-05-25
BKR1,35.1324,-119.10950000000004,56.875,0.14170416465562455,2.2559114003926104,2.397615565048235,2019-05-25
BKR2,35.1326,-119.10929999999996,56.787,0.14169913681291293,2.2559335698881133,2.397632706701026,2019-05-25
BLAC,39.7965,-119.29470000000003,1282.67,0.0994215261778198,1.954332254941037,2.0537537811188566,2019-05-25
BLIN,37.758,-118.50400000000002,1856.838,0.06336481531903412,1.8229487267433773,1.8863135420624115,2019-05-25
BLRK,40.7697,-119.0933,1237.333,0.09804131458233237,1.965107355969805,2.0631486705521374,2019-05-25
BLSA,33.7995,-118.02869999999996,-23.155,0.10092631987197433,2.2773044091580847,2.378230729030059,2019-05-25
BLUM,40.9492,-118.0475,1364.662,0.0904402206791184,1.9353844648704843,2.025824685549603,2019-05-25
BLYT,33.6104,-114.7149,85.93,0.07797187820656995,2.2419374033696102,2.31990928157618,2019-05-25
BMHL,34.2514,-116.053,722.632,0.09286480734043727,2.091565990958752,2.184430798299189,2019-05-25
BMRY,33.9627,-116.98469999999998,787.253,0.0987654334895444,2.073268440982908,2.1720338744724517,2019-05-25
BNSL,33.2581,-117.23609999999996,37.448,0.1078200491267806,2.2628774466920456,2.3706974958188263,2019-05-25
BOBS,39.448,-116.98199999999996,2185.46,0.06815266242393564,1.7566983724400012,1.8248510348639368,2019-05-25
BOCA,39.4109,-120.04499999999996,2058.924,0.09338355135575953,1.7868795373298438,1.8802630886856035,2019-05-25
BODI,38.2165,-118.969,2468.9179999999997,0.05994003843759702,1.6975184545102733,1.7574584929478703,2019-05-25
BOIL,40.2723,-119.3823,1273.778,0.10333401819582866,1.9570502027524148,2.060384220948244,2019-05-25
BOMG,33.3646,-115.72969999999998,-84.205,0.08044318878547553,2.2847626585120553,2.3652058472975304,2019-05-25
BONI,37.225,-117.17679999999996,1290.3419999999999,0.07471240680764507,1.9532698723434447,2.0279822791510904,2019-05-25
BONT,39.5311,-120.4282,2319.157,0.07794721712232036,1.7320841645095482,1.8100313816318685,2019-05-25
BOOM,39.4756,-119.95590000000004,2106.226,0.09283197789080196,1.7766684020560242,1.8695003799468257,2019-05-25
BOUL,35.9067,-114.78769999999996,638.481,0.0975006710342626,2.1110054837358008,2.2085061547700637,2019-05-25
BRAD,39.7774,-119.05150000000003,1325.7320000000002,0.08900047811545694,1.9445876134766051,2.0335880915920623,2019-05-25
BRAN,34.1849,-118.277,246.245,0.1273163666994985,2.2092629447678034,2.336579311467301,2019-05-25
BRAW,32.9784,-115.52179999999998,-64.96600000000001,0.07354959328926425,2.278958831908268,2.3525084251975317,2019-05-25
BRBR,41.2303,-120.1091,1819.743,0.06586000421516489,1.834068444924124,1.8999284491392887,2019-05-25
BRD1,39.8093,-119.00279999999998,1247.393,0.09040070596656996,1.9620274660260524,2.0524281719926223,2019-05-25
BRDY,39.7813,-119.0086,1269.0919999999999,0.08967577721992775,1.95721243001152,2.046888207231448,2019-05-25
BRI2,37.9195,-122.15250000000003,265.10400000000004,0.1282943584087383,2.21155068342058,2.3398450418293177,2019-05-25
BRIB,37.9194,-122.1526,262.268,0.12844224468158422,2.2122464870977114,2.3406887317792955,2019-05-25
BRIC,37.9194,-122.1526,263.176,0.12839397998942875,2.2120238103636325,2.3404177903530607,2019-05-25
BRID,38.207,-119.31100000000004,2127.489,0.07692648726039826,1.765386531927239,1.8423130191876371,2019-05-25
BROK,39.1688,-117.94259999999996,1820.646,0.06635965662297523,1.8353074077672251,1.9016670643902005,2019-05-25
BRPK,34.6823,-118.5768,1729.111,0.06410257613648895,1.860538951563362,1.9246415276998508,2019-05-25
BRVL,38.4942,-120.04129999999998,2387.859,0.0807731540037272,1.7179760806135604,1.7987492346172878,2019-05-25
BSRY,34.9186,-117.012,613.472,0.09098217970370354,2.1166383389415007,2.207620518645204,2019-05-25
BTDM,34.2928,-118.1882,678.2439999999998,0.11965243643029867,2.104641684485732,2.2242941209160305,2019-05-25
BUC2,39.0143,-122.05309999999996,14.8,0.1988377697663241,2.269951323203578,2.4687890929699017,2019-05-25
BUEG,34.6128,-120.19640000000004,74.803,0.13776924475736035,2.2563444320193167,2.394113676776677,2019-05-25
BUFF,40.3614,-117.26620000000004,1483.505,0.08256545082181088,1.9081468523818843,1.9907123032036955,2019-05-25
BULL,36.9176,-116.87170000000003,1344.7879999999998,0.07605744942986188,1.9437800995059842,2.019837548935846,2019-05-25
BURR,40.5189,-119.839,1252.258,0.09913175681358412,1.9613737259599204,2.0605054827735048,2019-05-25
BUST,36.7453,-116.4509,992.294,0.08755254756840318,2.025862445204714,2.1134149927731167,2019-05-25
BUTM,37.3464,-118.55489999999998,1779.381,0.06502834614757369,1.8346651577051931,1.8996935038527671,2019-05-25
BUTT,41.4789,-119.84069999999996,1747.6670000000001,0.059430118987923435,1.8484825829742475,1.9079127019621709,2019-05-25
BVAL,39.5654,-120.23720000000004,2042.5620000000001,0.09096511933563636,1.7906278455028268,1.8815929648384635,2019-05-25
BVPP,35.1573,-119.34749999999997,123.05,0.13828943364572446,2.240379583014511,2.378669016660236,2019-05-25
BWOD,37.9587,-121.70889999999996,-2.135,0.15110429265807912,2.275975912036585,2.427080204694664,2019-05-25
CA00,34.4126,-118.5537,332.89,0.12889045171557678,2.1882872767604007,2.3171777284759774,2019-05-25
CA29,34.135999999999996,-116.05200000000002,576.7080000000002,0.09739450016428228,2.125443743517027,2.222838243681309,2019-05-25
CA99,37.6446,-118.8967,2391.538,0.06668310278305763,1.7132600887337612,1.779943191516819,2019-05-25
CAAT,35.4715,-120.654,263.986,0.12780231617211416,2.208294204504143,2.3360965206762567,2019-05-25
CAB5,35.2757,-116.07349999999997,261.926,0.10490105994836753,2.2009900250770813,2.3058910850254493,2019-05-25
CABD,34.1043,-117.28340000000004,284.005,0.12310167448193653,2.194881931684616,2.3179836061665524,2019-05-25
CABK,35.3507,-118.9688,92.48100000000001,0.1423535323716843,2.2481602774522598,2.3905138098239447,2019-05-25
CABS,34.8945,-117.05,636.179,0.09242961415352237,2.1112991767537914,2.2037287909073138,2019-05-25
CABU,35.5,-119.546,49.788999999999994,0.12829825062283712,2.2587046570919607,2.3870029077147983,2019-05-25
CABY,33.6088,-114.61019999999996,53.07,0.07708347805601815,2.249501903900993,2.3265853819570115,2019-05-25
CAC1,33.7992,-116.4056,78.938,0.0933738871828649,2.241473070110477,2.3348469572933417,2019-05-25
CAC2,35.0998,-117.98929999999996,715.8,0.09021012313506648,2.0925744803511668,2.1827846034862333,2019-05-25
CAC3,38.0105,-122.0247,-7.838999999999999,0.14708801790197915,2.2780144346397404,2.4251024525417204,2019-05-25
CACC,41.7456,-124.1843,-21.958000000000002,0.08797107397810648,2.2852228348290144,2.3731939088071208,2019-05-25
CACD,38.0107,-122.0403,-9.207,0.1467169683820466,2.278364283311748,2.4250812516937943,2019-05-25
CACH,39.7141,-121.8053,43.424,0.16091965358441113,2.262266023800129,2.42318567738454,2019-05-25
CACJ,32.7458,-116.9438,103.554,0.11091401549080816,2.2464600291863217,2.3573740446771305,2019-05-25
CACL,33.4119,-117.60040000000004,28.908,0.10413589545385192,2.264668179372515,2.368804074826367,2019-05-25
CACM,32.6246,-116.4753,769.0310000000003,0.08605145936120986,2.0810596713432017,2.1671111307044115,2019-05-25
CACO,36.1764,-120.3596,193.78099999999998,0.12924240911156207,2.2236504135224013,2.352892822633964,2019-05-25
CACP,34.0858,-118.78570000000002,828.9169999999997,0.0782688537355834,2.0705455635626406,2.1488144172982246,2019-05-25
CACR,40.3096,-121.22910000000002,1364.493,0.07555376821676985,1.93774086811359,2.01329463633036,2019-05-25
CACT,33.6551,-115.98990000000003,518.433,0.07508360166916526,2.140962586948773,2.2160461886179386,2019-05-25
CACX,32.6718,-115.52660000000004,-27.565,0.07958005624038106,2.269968051387881,2.3495481076282627,2019-05-25
CAD1,35.7594,-119.24379999999996,69.584,0.1402865701516312,2.254750051190297,2.3950366213419283,2019-05-25
CADY,37.728,-122.505,-4.121,0.13414030598907214,2.276917460033056,2.411057766022128,2019-05-25
