ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.02254001051290016,1.7973511585305484,1.8198911690434485,2019-02-06
34A2,41.8531,-119.60739999999998,1862.779,0.02293220891493124,1.807484367492524,1.8304165764074551,2019-02-06
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.023184597967375938,1.8144559981456947,1.8376405961130704,2019-02-06
34A4,41.8666,-119.4948,1708.2160000000001,0.02436303136631715,1.8424542080016613,1.8668172393679787,2019-02-06
34NO,41.9291,-119.7086,1768.973,0.02446208317929653,1.829326321915969,1.853788405095265,2019-02-06
34SO,41.8059,-119.7068,1705.89,0.025180049105958387,1.8438182857835208,1.86899833488948,2019-02-06
5PTS,36.4292,-120.265,56.523,0.050469275146338116,2.262133061366294,2.3126023365126325,2019-02-06
7OAK,37.595,-114.7591,1713.2779999999998,0.03063711829725404,1.8374094617307384,1.8680465800279928,2019-02-06
7ODM,34.1164,-117.09320000000002,762.072,0.054882409444946385,2.0758666087299185,2.1307490181748645,2019-02-06
ACSB,33.2743,-117.44489999999996,-12.296,0.08017348700619152,2.2797086145065046,2.3598821015126963,2019-02-06
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.08017331902466955,2.279707350819993,2.3598806698446633,2019-02-06
AERO,32.8075,-117.12440000000004,92.691,0.08725812009728119,2.2540331074173725,2.3412912275146542,2019-02-06
AGMT,34.5943,-116.4294,1337.8229999999999,0.03441330393829975,1.93324980193314,1.9676631058714396,2019-02-06
AIAH,33.8492,-117.8625,38.22,0.06221183975155095,2.264998599207205,2.3272104389587556,2019-02-06
AISD,33.0239,-117.0858,141.58700000000005,0.08609376203884447,2.2411100931473613,2.3272038551862058,2019-02-06
ALAM,37.358000000000004,-115.1585,1090.005,0.03761886699733178,1.9822436350575163,2.019862502054848,2019-02-06
ALPP,34.8245,-118.6948,918.073,0.04250965573740306,2.037737271839831,2.0802469275772344,2019-02-06
ALTH,36.8896,-120.6698,18.788,0.055797776689634745,2.2730174446381715,2.3288152213278064,2019-02-06
ANA1,34.015,-119.3635,22.447,0.06292065963040666,2.2703523923070956,2.333273051937503,2019-02-06
ANTB,39.8479,-117.3709,1647.6170000000006,0.022761322678070267,1.855083808148776,1.8778451308268465,2019-02-06
ANTE,40.1459,-118.1673,1445.115,0.0206572884011848,1.9034600324363893,1.924117320837574,2019-02-06
ANTV,39.6425,-120.2813,1681.0610000000001,0.022403098960746,1.8518131313167732,1.8742162302775196,2019-02-06
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.05552747767530916,2.2112368766024004,2.2667643542777096,2019-02-06
APEX,36.3191,-114.9318,761.0369999999997,0.054717641915800565,2.06777892132422,2.1224965632400203,2019-02-06
AQUA,32.6794,-114.48540000000004,35.126999999999995,0.07708821529456163,2.2566268102220306,2.3337150255165917,2019-02-06
AR27,33.3418,-117.3249,32.301,0.08201588868810816,2.2679701310940064,2.3499860197821145,2019-02-06
AR53,33.3811,-117.4765,111.04,0.07483778319022552,2.2480779168644083,2.322915700054633,2019-02-06
ARGU,36.05,-117.52189999999996,1791.338,0.019549403011408843,1.8239693003555304,1.8435187033669391,2019-02-06
ARM1,35.2013,-118.91039999999998,76.817,0.06826286242903899,2.2530688089212827,2.321331671350322,2019-02-06
ARM2,35.2013,-118.9106,76.813,0.06826318244004724,2.2530707524131444,2.3213339348531914,2019-02-06
ARMY,38.4977,-118.4382,1822.02,0.023229058238161984,1.8164675961477736,1.839696654385936,2019-02-06
ARTE,38.9999,-119.40890000000002,1638.3,0.020185110858785174,1.8603444304116,1.8805295412703853,2019-02-06
ASHM,36.3459,-116.13940000000002,885.738,0.030254259870354613,2.037405170102867,2.067659429973222,2019-02-06
AST1,39.3903,-117.3084,1760.07,0.0230937424304291,1.8275326777046268,1.8506264201350557,2019-02-06
AST2,39.3904,-117.3086,1760.3,0.023089503896390955,1.827482098861436,1.8505716027578272,2019-02-06
ASTA,38.1694,-121.6845,-16.671,0.05012010261905096,2.282117752489146,2.332237855108197,2019-02-06
AVRY,34.4683,-117.154,888.9169999999997,0.044816672322730136,2.0432881174005444,2.0881047897232747,2019-02-06
AZBH,35.1075,-114.60500000000002,151.685,0.09244644820274116,2.222681367107458,2.3151278153101993,2019-02-06
AZDS,35.5331,-114.3592,870.6669999999997,0.07287563589287141,2.0434595285344423,2.1163351644273143,2019-02-06
AZFM,34.8522,-114.5951,119.882,0.08702574766433398,2.2314295660520607,2.318455313716395,2019-02-06
AZGV,35.2544,-114.2543,867.565,0.07247933390815457,2.04582919841437,2.1183085323225246,2019-02-06
AZKG,35.1903,-114.0525,1005.347,0.06736803397358088,2.012486202076885,2.0798542360504664,2019-02-06
AZLH,34.5083,-114.3471,172.515,0.08038553648158205,2.219704145773572,2.300089682255153,2019-02-06
AZMP,35.3706,-114.15369999999996,1271.77,0.05940583777038703,1.9478865929374183,2.007292430707805,2019-02-06
AZNE,32.6758,-114.59640000000002,34.624,0.08181605841963566,2.2569839979465773,2.338800056366213,2019-02-06
AZPK,34.1452,-114.29179999999997,100.891,0.08131730183431908,2.238745547910916,2.3200628497452347,2019-02-06
AZQZ,33.6656,-114.2273,240.24200000000002,0.08133310087880458,2.2055494514418736,2.2868825523206784,2019-02-06
AZRY,33.5401,-116.6297,1265.7,0.037678703532962536,1.9535426264412972,1.99122132997426,2019-02-06
AZU1,34.126,-117.8965,144.77100000000004,0.060724130893292434,2.2330812782101006,2.2938054091033933,2019-02-06
AZYC,34.8793,-114.147,541.036,0.0772154818847174,2.126720668410351,2.2039361502950685,2019-02-06
AZYU,32.6583,-114.52710000000002,36.945,0.0786585692252539,2.2562770895107107,2.3349356587359646,2019-02-06
AZYW,32.6837,-114.6422,10.798,0.08467051391481177,2.262907539291444,2.347578053206256,2019-02-06
