ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.02124906940122177,1.8172002633278317,1.8384493327290528,2019-05-01
34A2,41.8531,-119.60739999999998,1862.779,0.021653474496107515,1.8270434012102148,1.8486968757063225,2019-05-01
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.02184849625472311,1.833794439239092,1.8556429354938149,2019-05-01
34A4,41.8666,-119.4948,1708.2160000000001,0.02284583222750566,1.860873469885588,1.8837193021130936,2019-05-01
34NO,41.9291,-119.7086,1768.973,0.022897596747382842,1.8481510970232744,1.8710486937706567,2019-05-01
34SO,41.8059,-119.7068,1705.89,0.02277000832293403,1.8622239545810144,1.8849939629039487,2019-05-01
5PTS,36.4292,-120.265,56.523,0.12994515112041166,2.2559507774241214,2.3858959285445325,2019-05-01
7OAK,37.595,-114.7591,1713.2779999999998,0.07804796056324324,1.8483945540321003,1.926442514595344,2019-05-01
7ODM,34.1164,-117.09320000000002,762.072,0.07357106449567533,2.081332025489827,2.154903089985502,2019-05-01
ACSB,33.2743,-117.44489999999996,-12.296,0.09856594421593767,2.2812159980093702,2.379781942225308,2019-05-01
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.09856568149795056,2.2812147569704515,2.3797804384684023,2019-05-01
AERO,32.8075,-117.12440000000004,92.691,0.09540357647236022,2.255839063783538,2.351242640255898,2019-05-01
AGMT,34.5943,-116.4294,1337.8229999999999,0.035092366585483245,1.9413453780961825,1.9764377446816652,2019-05-01
AIAH,33.8492,-117.8625,38.22,0.10659667034442992,2.2682236987269646,2.3748203690713945,2019-05-01
AISD,33.0239,-117.0858,141.58700000000005,0.09322650140928394,2.242825108176329,2.3360516095856134,2019-05-01
ALAM,37.358000000000004,-115.1585,1090.005,0.08430512609481734,1.9860070359346893,2.070312162029507,2019-05-01
ALPP,34.8245,-118.6948,918.073,0.0852149381803421,2.0440753893926638,2.1292903275730053,2019-05-01
ALTH,36.8896,-120.6698,18.788,0.08198702058450595,2.267169754250069,2.3491567748345754,2019-05-01
ANA1,34.015,-119.3635,22.447,0.0906983744325622,2.2726343857466658,2.3633327601792278,2019-05-01
ANTB,39.8479,-117.3709,1647.6170000000006,0.03692886663875121,1.8748593281011632,1.9117881947399145,2019-05-01
ANTE,40.1459,-118.1673,1445.115,0.03263148563195239,1.9223663826219584,1.9549978682539104,2019-05-01
ANTV,39.6425,-120.2813,1681.0610000000001,0.05500691200205193,1.8669634785862481,1.9219703905883,2019-05-01
AOA1,34.1574,-118.83029999999997,246.56099999999998,0.09921581156001658,2.215938035001802,2.3151538465618184,2019-05-01
APEX,36.3191,-114.9318,761.0369999999997,0.0748231959813387,2.069072997419348,2.143896193400687,2019-05-01
