ID,Lat,Lon,Hgt_m,wetDelay,hydroDelay,totalDelay,Datetime
34A1,41.8387,-119.654,1907.6770000000001,0.030419779277841376,1.81728889483568,1.847708674113521,2019-03-02
34A2,41.8531,-119.60739999999998,1862.779,0.03174458177778147,1.827400429992707,1.859145011770488,2019-03-02
34A3,41.8507,-119.57709999999996,1831.9470000000001,0.03306703115940428,1.8343324655483184,1.8673994967077232,2019-03-02
34A4,41.8666,-119.4948,1708.2160000000001,0.036727582906683286,1.8621253015784311,1.8988528844851145,2019-03-02
34NO,41.9291,-119.7086,1768.973,0.029060192815782586,1.8488588207413768,1.8779190135571595,2019-03-02
34SO,41.8059,-119.7068,1705.89,0.03506769613899007,1.862912089153936,1.8979797852929257,2019-03-02
5PTS,36.4292,-120.265,56.523,0.1398031502523466,2.27250248485107,2.4123056351034173,2019-03-02
7OAK,37.595,-114.7591,1713.2779999999998,0.07814696840609614,1.8600763314807616,1.9382232998868576,2019-03-02
7ODM,34.1164,-117.09320000000002,762.072,0.11186286177092687,2.0917088837789883,2.2035717455499153,2019-03-02
ACSB,33.2743,-117.44489999999996,-12.296,0.13053352249636496,2.2886832029928548,2.4192167254892203,2019-03-02
ACSX,33.2743,-117.44489999999996,-12.290999999999999,0.1305334067551672,2.2886819730144983,2.419215379769665,2019-03-02
AERO,32.8075,-117.12440000000004,92.691,0.12681991679381785,2.2621875079337106,2.3890074247275286,2019-03-02
AGMT,34.5943,-116.4294,1337.8229999999999,0.09308239855807532,1.9548882332996083,2.047970631857684,2019-03-02
AIAH,33.8492,-117.8625,38.22,0.14809255134675522,2.277489321130274,2.425581872477029,2019-03-02
AISD,33.0239,-117.0858,141.58700000000005,0.12966480176603015,2.250288952649612,2.379953754415642,2019-03-02
ALAM,37.358000000000004,-115.1585,1090.005,0.08977187562161952,2.001596184758721,2.0913680603803404,2019-03-02
ALPP,34.8245,-118.6948,918.073,0.13216203512154845,2.0575971424253523,2.1897591775469007,2019-03-02
ALTH,36.8896,-120.6698,18.788,0.13936079246463184,2.2818436351973643,2.4212044276619964,2019-03-02
ANA1,34.015,-119.3635,22.447,0.15050626272327322,2.2810066158254783,2.4315128785487508,2019-03-02
ANTB,39.8479,-117.3709,1647.6170000000006,0.05435843392710234,1.8729763844677412,1.927334818394844,2019-03-02
