ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD
PLTX,2020-01-03,2.3042,0.0645,2.2397,0,0.0025
PLTX,2020-01-03,2.3042,0.0645,2.2397,0,0.0025
