ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD
BBDM,2020-01-03,2.3072,0.0513,2.2558999999999996,0,0.0025
BBDM,2020-01-03,2.3072,0.0513,2.2558999999999996,0,0.0025
