ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD
DSSC,2020-01-03,1.9415,0.048799999999999996,1.8927,0,0.003
DSSC,2020-01-03,1.9415,0.048799999999999996,1.8927,0,0.003
