ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD
ELSG,2020-01-03,2.1481999999999997,0.049,2.0991999999999997,0,0.0023
ELSG,2020-01-03,2.1481999999999997,0.049,2.0991999999999997,0,0.0023
