ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD
CABS,2020-01-03,2.2068000000000003,0.0626,2.1442,0,0.0023
CABS,2020-01-03,2.2068000000000003,0.0626,2.1442,0,0.0023
