ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD,Lat,Lon,Hgt_m
ACSB,2019-03-26,2.3606,0.0349,2.3257,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.296
ACSB,2019-04-07,2.4331,0.1102,2.3229,0,0.003,33.2743,-117.44489999999996,-12.296
ACSB,2019-04-19,2.4099,0.0853,2.3246,0,0.002,33.2743,-117.44489999999996,-12.296
ACSB,2019-05-01,2.404,0.0908,2.3132,0,0.0027,33.2743,-117.44489999999996,-12.296
ACSB,2019-05-13,2.4534,0.14,2.3134,0,0.0029,33.2743,-117.44489999999996,-12.296
ACSB,2019-05-25,2.3973000000000004,0.0866,2.3107,0,0.0025,33.2743,-117.44489999999996,-12.296
ACSB,2019-06-06,2.4564000000000004,0.1426,2.3138,0,0.0019,33.2743,-117.44489999999996,-12.296
ACSB,2019-06-18,2.4162,0.1062,2.31,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-06-30,2.4179,0.0981,2.3198000000000003,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.296
ACSB,2019-07-12,2.4233,0.1049,2.3184,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-07-24,2.567,0.2477,2.3193,0,0.003,33.2743,-117.44489999999996,-12.296
ACSB,2019-08-05,2.4431,0.1253,2.3178,0,0.0022,33.2743,-117.44489999999996,-12.296
ACSB,2019-08-17,2.3619000000000003,0.0481,2.3138,0,0.0023,33.2743,-117.44489999999996,-12.296
ACSB,2019-08-29,2.5022,0.1857,2.3165,0,0.0022,33.2743,-117.44489999999996,-12.296
ACSB,2019-09-10,2.3809,0.0729,2.3080000000000003,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-09-22,2.402,0.0903,2.3117,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-10-04,2.3547,0.0414,2.3133,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-10-16,2.4059,0.0871,2.3188000000000004,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.296
ACSB,2019-10-28,2.3711,0.069,2.3021,0,0.0023,33.2743,-117.44489999999996,-12.296
ACSB,2019-11-09,2.3904,0.0634,2.327,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.296
ACSB,2019-11-21,2.4004000000000003,0.1156,2.2848,0,0.0027,33.2743,-117.44489999999996,-12.296
ACSB,2019-12-03,2.428,0.1021,2.3259000000000003,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-12-15,2.4105,0.102,2.3085,0,0.0024,33.2743,-117.44489999999996,-12.296
ACSB,2019-12-27,2.3848000000000003,0.0874,2.2974,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.296
ACSX,2019-01-01,2.3713,0.0675,2.3038000000000003,0,0.0025,33.2743,-117.44489999999996,-12.291
ACSX,2019-01-13,2.4275,0.1117,2.3158000000000003,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-01-25,2.3763,0.0466,2.3297000000000003,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-02-06,2.3787,0.07590000000000001,2.3028,0,0.0019,33.2743,-117.44489999999996,-12.291
ACSX,2019-02-18,2.3912,0.08040000000000001,2.3108,0,0.0025,33.2743,-117.44489999999996,-12.291
ACSX,2019-03-02,2.4706,0.15059999999999998,2.32,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-03-14,2.3864,0.0698,2.3166,0,0.0027,33.2743,-117.44489999999996,-12.291
ACSX,2019-03-26,2.3602,0.0344,2.3258,0,0.0025,33.2743,-117.44489999999996,-12.291
ACSX,2019-04-07,2.4329,0.11,2.3229,0,0.003,33.2743,-117.44489999999996,-12.291
ACSX,2019-04-19,2.4099,0.0853,2.3246,0,0.0021000000000000003,33.2743,-117.44489999999996,-12.291
ACSX,2019-05-01,2.4024,0.0892,2.3132,0,0.0029,33.2743,-117.44489999999996,-12.291
ACSX,2019-05-13,2.4528000000000003,0.1394,2.3134,0,0.003,33.2743,-117.44489999999996,-12.291
ACSX,2019-05-25,2.3956,0.0849,2.3107,0,0.0025,33.2743,-117.44489999999996,-12.291
ACSX,2019-06-06,2.4549000000000003,0.141,2.3139000000000003,0,0.0018000000000000004,33.2743,-117.44489999999996,-12.291
ACSX,2019-06-18,2.4163,0.1063,2.31,0,0.0024,33.2743,-117.44489999999996,-12.291
ACSX,2019-06-30,2.4167,0.097,2.3197,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.291
ACSX,2019-07-12,2.4223000000000003,0.1039,2.3184,0,0.0024,33.2743,-117.44489999999996,-12.291
ACSX,2019-07-24,2.5632,0.2439,2.3193,0,0.003,33.2743,-117.44489999999996,-12.291
ACSX,2019-08-05,2.4425,0.1246,2.3179000000000003,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-08-17,2.3616,0.0478,2.3138,0,0.0023,33.2743,-117.44489999999996,-12.291
ACSX,2019-08-29,2.5015,0.185,2.3165,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-09-10,2.3812,0.0732,2.3080000000000003,0,0.0024,33.2743,-117.44489999999996,-12.291
ACSX,2019-09-22,2.3993,0.0876,2.3117000000000005,0,0.0021000000000000003,33.2743,-117.44489999999996,-12.291
ACSX,2019-10-04,2.3543000000000003,0.041,2.3133000000000004,0,0.0023,33.2743,-117.44489999999996,-12.291
ACSX,2019-10-16,2.4057,0.0869,2.3188,0,0.0026000000000000003,33.2743,-117.44489999999996,-12.291
ACSX,2019-10-28,2.3699000000000003,0.06770000000000001,2.3022000000000005,0,0.0022,33.2743,-117.44489999999996,-12.291
ACSX,2019-11-09,2.3882,0.0612,2.327,0,0.0023,33.2743,-117.44489999999996,-12.291
ACSX,2019-11-21,2.3997,0.1149,2.2848,0,0.0025,33.2743,-117.44489999999996,-12.291
ACSX,2019-12-03,2.4277,0.1019,2.3258,0,0.0023,33.2743,-117.44489999999996,-12.291
ACSX,2019-12-15,2.4112,0.1027,2.3085,0,0.0024,33.2743,-117.44489999999996,-12.291
ACSX,2019-12-27,2.3843,0.0869,2.2974,0,0.0028,33.2743,-117.44489999999996,-12.291
AGMT,2019-01-01,1.9718,0.0145,1.9573,0,0.0023,34.5943,-116.4294,1337.823
AGMT,2019-01-13,2.0378,0.0699,1.9679,0,0.0023,34.5943,-116.4294,1337.823
AGMT,2019-01-25,2.0053,0.0227,1.9826,0,0.002,34.5943,-116.4294,1337.823
AGMT,2019-02-06,1.9706,0.0209,1.9497,0,0.002,34.5943,-116.4294,1337.823
AGMT,2019-02-18,1.9947,0.0381,1.9566,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-03-02,2.0632,0.0952,1.9680000000000002,0,0.0022,34.5943,-116.4294,1337.823
AGMT,2019-03-14,1.9858,0.0185,1.9673,0,0.0025,34.5943,-116.4294,1337.823
AGMT,2019-03-26,2.0053,0.0287,1.9766,0,0.0026000000000000003,34.5943,-116.4294,1337.823
AGMT,2019-04-07,2.0312,0.0583,1.9729,0,0.0029,34.5943,-116.4294,1337.823
AGMT,2019-04-19,2.0202,0.0418,1.9784,0,0.0021000000000000003,34.5943,-116.4294,1337.823
AGMT,2019-05-01,1.9888,0.0291,1.9597,0,0.0028,34.5943,-116.4294,1337.823
AGMT,2019-05-13,2.0251,0.0607,1.9644,0,0.003,34.5943,-116.4294,1337.823
AGMT,2019-05-25,2.0384,0.0752,1.9632,0,0.0025,34.5943,-116.4294,1337.823
AGMT,2019-06-06,2.0713000000000004,0.1057,1.9656,0,0.0017,34.5943,-116.4294,1337.823
AGMT,2019-06-18,2.0287,0.06709999999999999,1.9616,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-06-30,2.0268,0.0559,1.9709,0,0.0025,34.5943,-116.4294,1337.823
AGMT,2019-07-12,2.0429,0.0713,1.9716,0,0.0022,34.5943,-116.4294,1337.823
AGMT,2019-07-24,2.1742,0.2003,1.9739,0,0.0028,34.5943,-116.4294,1337.823
AGMT,2019-08-05,2.0923000000000003,0.1216,1.9707000000000003,0,0.0022,34.5943,-116.4294,1337.823
AGMT,2019-08-17,2.0149,0.0492,1.9657,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-08-29,2.1087,0.1395,1.9692,0,0.0023,34.5943,-116.4294,1337.823
AGMT,2019-09-10,2.0146,0.0532,1.9614,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-09-22,2.0017,0.0329,1.9688,0,0.0018000000000000004,34.5943,-116.4294,1337.823
AGMT,2019-10-04,1.9961,0.0305,1.9656,0,0.0022,34.5943,-116.4294,1337.823
AGMT,2019-10-16,2.0145,0.039700000000000006,1.9748,0,0.0025,34.5943,-116.4294,1337.823
AGMT,2019-10-28,1.9821,0.0263,1.9558,0,0.0022,34.5943,-116.4294,1337.823
AGMT,2019-11-09,2.0048,0.0222,1.9826,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-11-21,1.9925,0.0533,1.9392,0,0.0024,34.5943,-116.4294,1337.823
AGMT,2019-12-03,2.0554,0.0765,1.9789,0,0.0023,34.5943,-116.4294,1337.823
AGMT,2019-12-15,1.9961,0.0385,1.9576,0,0.0025,34.5943,-116.4294,1337.823
AGMT,2019-12-27,2.0087,0.0553,1.9534,0,0.002,34.5943,-116.4294,1337.823
AIAH,2019-01-01,2.3361,0.0481,2.2880000000000003,0,0.0028,33.8492,-117.8625,38.22
AIAH,2019-01-13,2.4157,0.1158,2.2999,0,0.0026000000000000003,33.8492,-117.8625,38.22
AIAH,2019-01-25,2.3637,0.048,2.3157,0,0.0023,33.8492,-117.8625,38.22
AIAH,2019-02-06,2.3477,0.0627,2.285,0,0.0024,33.8492,-117.8625,38.22
AIAH,2019-02-18,2.3606,0.0686,2.2920000000000003,0,0.0027,33.8492,-117.8625,38.22
ALAM,2019-12-27,2.0833000000000004,0.068,2.0153000000000003,0,0.0024,37.358,-115.1585,1090.005
ALPP,2019-01-01,2.0773,0.0119,2.0654000000000003,0,0.0024,34.8245,-118.6948,918.073
ALPP,2019-02-18,2.1047,0.0373,2.0674,0,0.0026000000000000003,34.8245,-118.6948,918.073
ALPP,2019-03-02,2.1958,0.1182,2.0776000000000003,0,0.0028,34.8245,-118.6948,918.073
ALPP,2019-03-14,2.0948,0.0172,2.0776000000000003,0,0.0027,34.8245,-118.6948,918.073
ALTH,2019-01-01,2.3391,0.032,2.3071,0,0.0023,36.8896,-120.6698,18.788
ALTH,2019-01-13,2.4066,0.0972,2.3094,0,0.0023,36.8896,-120.6698,18.788
ALTH,2019-01-25,2.3724000000000003,0.047200000000000006,2.3252,0,0.0022,36.8896,-120.6698,18.788
ALTH,2019-03-14,2.3425,0.022,2.3205,0,0.0027,36.8896,-120.6698,18.788
ALTH,2019-03-26,2.3801,0.0653,2.3148,0,0.0027,36.8896,-120.6698,18.788
ALTH,2019-04-07,2.4815,0.16240000000000002,2.3191,0,0.003,36.8896,-120.6698,18.788
ALTH,2019-04-19,2.4205,0.102,2.3185,0,0.0022,36.8896,-120.6698,18.788
ALTH,2019-05-01,2.3833,0.0781,2.3052,0,0.0026000000000000003,36.8896,-120.6698,18.788
ALTH,2019-05-13,2.3899000000000004,0.0839,2.306,0,0.0028,36.8896,-120.6698,18.788
ALTH,2019-05-25,2.4359,0.131,2.3049,0,0.0025,36.8896,-120.6698,18.788
ALTH,2019-06-06,2.4442,0.1393,2.3048999999999995,0,0.0023,36.8896,-120.6698,18.788
ALTH,2019-06-18,2.4629000000000003,0.16090000000000002,2.302,0,0.0024,36.8896,-120.6698,18.788
ALTH,2019-06-30,2.419,0.1054,2.3136,0,0.0027,36.8896,-120.6698,18.788
ALTH,2019-07-12,2.4305,0.1168,2.3137,0,0.0026000000000000003,36.8896,-120.6698,18.788
ALTH,2019-07-24,2.4872,0.17400000000000002,2.3132,0,0.0025,36.8896,-120.6698,18.788
ALTH,2019-08-05,2.3102,2.3102,2.3102,0,2.3102,36.8896,-120.6698,18.788
ALTH,2019-08-17,2.3757,0.0727,2.303,0,0.0026000000000000003,36.8896,-120.6698,18.788
ALTH,2019-08-29,2.4498,0.1414,2.3084,0,0.0024,36.8896,-120.6698,18.788
ALTH,2019-09-10,2.3027,2.3027,2.3027,0,2.3027,36.8896,-120.6698,18.788
ALTH,2019-10-04,2.3575,0.0492,2.3083,0,0.0025,36.8896,-120.6698,18.788
ALTH,2019-10-16,2.3487,0.033100000000000004,2.3156,0,0.0023,36.8896,-120.6698,18.788
ALTH,2019-10-28,2.324,0.0228,2.3012,0,0.0024,36.8896,-120.6698,18.788
ALTH,2019-11-09,2.3719,0.046700000000000005,2.3252,0,0.0027,36.8896,-120.6698,18.788
ALTH,2019-11-21,2.362,0.08750000000000001,2.2745,0,0.0026000000000000003,36.8896,-120.6698,18.788
ALTH,2019-12-03,2.4821,0.1666,2.3155,0,0.0022,36.8896,-120.6698,18.788
ALTH,2019-12-15,2.3079,2.3079,2.3079,0,2.3079,36.8896,-120.6698,18.788
ALTH,2019-12-27,2.3569,0.0564,2.3005,0,0.0024,36.8896,-120.6698,18.788
ANA1,2019-01-01,2.3434,0.0486,2.2948000000000004,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-01-13,2.4158000000000004,0.1124,2.3034000000000003,0,0.0023,34.015,-119.3635,22.447
ANA1,2019-01-25,2.365,0.049100000000000005,2.3159,0,0.0021000000000000003,34.015,-119.3635,22.447
ANA1,2019-02-06,2.3604000000000003,0.06559999999999999,2.2948000000000004,0,0.0022,34.015,-119.3635,22.447
ANA1,2019-02-18,2.3539000000000003,0.0522,2.3017000000000003,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-03-02,2.4736,0.165,2.3086,0,0.0024,34.015,-119.3635,22.447
ANA1,2019-03-14,2.3466,0.0385,2.3081,0,0.0027,34.015,-119.3635,22.447
ANA1,2019-03-26,2.3478000000000003,0.0349,2.3129,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-04-07,2.4518000000000004,0.1401,2.3117000000000005,0,0.0029,34.015,-119.3635,22.447
ANA1,2019-04-19,2.3893000000000004,0.07959999999999999,2.3097000000000003,0,0.0023,34.015,-119.3635,22.447
ANA1,2019-05-01,2.3927,0.0909,2.3018,0,0.0027,34.015,-119.3635,22.447
ANA1,2019-05-13,2.4448000000000003,0.1464,2.2984,0,0.0029,34.015,-119.3635,22.447
ANA1,2019-05-25,2.3953,0.098,2.2973000000000003,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-06-06,2.4315,0.1341,2.2974,0,0.0023,34.015,-119.3635,22.447
ANA1,2019-06-18,2.4062,0.1103,2.2959,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-06-30,2.366,0.0605,2.3055,0,0.0027,34.015,-119.3635,22.447
ANA1,2019-07-12,2.4071,0.1033,2.3038,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-07-24,2.5207,0.2182,2.3025,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-08-05,2.4143000000000003,0.1126,2.3017000000000003,0,0.0022,34.015,-119.3635,22.447
ANA1,2019-08-17,2.354,0.05760000000000001,2.2964,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-08-29,2.5009,0.1993,2.3016,0,0.0023,34.015,-119.3635,22.447
ANA1,2019-09-10,2.3821,0.0871,2.295,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-09-22,2.3712,0.0751,2.2961,0,0.0021000000000000003,34.015,-119.3635,22.447
ANA1,2019-10-04,2.3589,0.058,2.3009,0,0.0023,34.015,-119.3635,22.447
ANA1,2019-10-16,2.3484000000000003,0.0439,2.3045,0,0.0026000000000000003,34.015,-119.3635,22.447
ANA1,2019-10-28,2.3687,0.07909999999999999,2.2896,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-11-09,2.3527,0.0399,2.3128,0,0.0024,34.015,-119.3635,22.447
ANA1,2019-11-21,2.387,0.1155,2.2715,0,0.0027,34.015,-119.3635,22.447
ANA1,2019-12-03,2.3995,0.0892,2.3103,0,0.0024,34.015,-119.3635,22.447
ANA1,2019-12-15,2.375,0.07529999999999999,2.2997,0,0.0025,34.015,-119.3635,22.447
ANA1,2019-12-27,2.3777,0.0879,2.2898,0,0.0023,34.015,-119.3635,22.447
AR27,2019-01-01,2.3603,0.0689,2.2914000000000003,0,0.0024,33.3418,-117.3249,32.301
AR27,2019-01-13,2.4183000000000003,0.115,2.3033,0,0.0023,33.3418,-117.3249,32.301
AR27,2019-01-25,2.3705,0.053,2.3175,0,0.002,33.3418,-117.3249,32.301
AR27,2019-02-06,2.3635,0.0738,2.2897,0,0.0021000000000000003,33.3418,-117.3249,32.301
AR27,2019-02-18,2.3812,0.0835,2.2977,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-03-02,2.4612,0.1541,2.3071,0,0.0022,33.3418,-117.3249,32.301
AR27,2019-03-14,2.3831,0.0792,2.3039,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-03-26,2.3523,0.039200000000000006,2.3131000000000004,0,0.0026000000000000003,33.3418,-117.3249,32.301
AR27,2019-04-07,2.4348,0.1247,2.3101000000000003,0,0.0029,33.3418,-117.3249,32.301
AR27,2019-04-19,2.4042,0.092,2.3122,0,0.002,33.3418,-117.3249,32.301
AR27,2019-05-01,2.3921,0.0921,2.3000000000000003,0,0.0027,33.3418,-117.3249,32.301
AR27,2019-05-13,2.4444000000000004,0.1438,2.3006,0,0.0032,33.3418,-117.3249,32.301
AR27,2019-05-25,2.388,0.09,2.298,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-06-06,2.4461,0.145,2.3011,0,0.0019,33.3418,-117.3249,32.301
AR27,2019-06-18,2.4052,0.1081,2.2971,0,0.0026000000000000003,33.3418,-117.3249,32.301
AR27,2019-06-30,2.4013000000000004,0.0944,2.3069,0,0.0026000000000000003,33.3418,-117.3249,32.301
AR27,2019-07-12,2.4177,0.1119,2.3058,0,0.0024,33.3418,-117.3249,32.301
AR27,2019-07-24,2.5558,0.249,2.3068000000000004,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-08-05,2.4367,0.1316,2.3051,0,0.0022,33.3418,-117.3249,32.301
AR27,2019-08-17,2.3483,0.0473,2.301,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-08-29,2.4836,0.1799,2.3037,0,0.0022,33.3418,-117.3249,32.301
AR27,2019-09-10,2.3695,0.07400000000000001,2.2955,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-09-22,2.3912,0.0917,2.2995,0,0.002,33.3418,-117.3249,32.301
AR27,2019-10-04,2.3382,0.0376,2.3006,0,0.0023,33.3418,-117.3249,32.301
AR27,2019-10-16,2.4004000000000003,0.0939,2.3065,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-10-28,2.3642,0.0747,2.2895,0,0.0023,33.3418,-117.3249,32.301
AR27,2019-11-09,2.3813000000000004,0.06659999999999999,2.3147,0,0.0024,33.3418,-117.3249,32.301
AR27,2019-11-21,2.3857,0.1135,2.2722,0,0.0026000000000000003,33.3418,-117.3249,32.301
AR27,2019-12-03,2.4177,0.1041,2.3136,0,0.0023,33.3418,-117.3249,32.301
AR27,2019-12-15,2.4022,0.1067,2.2955,0,0.0025,33.3418,-117.3249,32.301
AR27,2019-12-27,2.3821,0.0971,2.285,0,0.002,33.3418,-117.3249,32.301
AR53,2019-01-01,2.3276,0.0575,2.2701,0,0.0024,33.3811,-117.4765,111.04
AR53,2019-01-13,2.3857,0.1036,2.2821,0,0.0022,33.3811,-117.4765,111.04
AR53,2019-01-25,2.3429,0.0465,2.2964,0,0.0021000000000000003,33.3811,-117.4765,111.04
AR53,2019-02-06,2.3356,0.067,2.2686,0,0.002,33.3811,-117.4765,111.04
AR53,2019-02-18,2.3523,0.076,2.2763000000000004,0,0.0024,33.3811,-117.4765,111.04
AR53,2019-03-02,2.4317,0.1454,2.2863,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-03-14,2.352,0.0692,2.2828000000000004,0,0.0026000000000000003,33.3811,-117.4765,111.04
AR53,2019-03-26,2.3216,0.0293,2.2923,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-04-07,2.3987,0.1094,2.2893,0,0.0028,33.3811,-117.4765,111.04
AR53,2019-04-19,2.375,0.0835,2.2915,0,0.0021000000000000003,33.3811,-117.4765,111.04
AR53,2019-05-01,2.3667,0.0873,2.2794,0,0.0027,33.3811,-117.4765,111.04
AR53,2019-05-13,2.416,0.13590000000000002,2.2801,0,0.003,33.3811,-117.4765,111.04
AR53,2019-05-25,2.3571,0.0798,2.2773,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-06-06,2.4156,0.1347,2.2809,0,0.002,33.3811,-117.4765,111.04
AR53,2019-06-18,2.3786,0.1018,2.2768,0,0.0026000000000000003,33.3811,-117.4765,111.04
AR53,2019-06-30,2.3709,0.0841,2.2868000000000004,0,0.0027,33.3811,-117.4765,111.04
AR53,2019-07-12,2.3813000000000004,0.0955,2.2858,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-07-24,2.5092,0.2225,2.2867,0,0.0022,33.3811,-117.4765,111.04
AR53,2019-08-05,2.4032,0.11800000000000001,2.2852,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-08-17,2.3242,0.0431,2.2811,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-08-29,2.466,0.1822,2.2838000000000003,0,0.0024,33.3811,-117.4765,111.04
AR53,2019-09-10,2.3409,0.06570000000000001,2.2752000000000003,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-09-22,2.3589,0.0798,2.2791,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-10-04,2.3179000000000003,0.0378,2.2801,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-10-16,2.3702,0.08420000000000001,2.286,0,0.0027,33.3811,-117.4765,111.04
AR53,2019-10-28,2.3323,0.0634,2.2689,0,0.0022,33.3811,-117.4765,111.04
AR53,2019-11-09,2.352,0.0579,2.2941,0,0.0026000000000000003,33.3811,-117.4765,111.04
AR53,2019-11-21,2.3577,0.1067,2.251,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-12-03,2.3925,0.1001,2.2924,0,0.0023,33.3811,-117.4765,111.04
AR53,2019-12-15,2.371,0.0962,2.2748000000000004,0,0.0025,33.3811,-117.4765,111.04
AR53,2019-12-27,2.3536,0.0898,2.2638,0,0.0025,33.3811,-117.4765,111.04
ARM1,2019-01-01,2.344,0.0589,2.2851,0,0.0034,35.2013,-118.91039999999998,76.817
ARM1,2019-01-13,2.3842,0.0906,2.2936,0,0.0039,35.2013,-118.91039999999998,76.817
ARM1,2019-01-25,2.3632,0.054700000000000006,2.3085,0,0.003,35.2013,-118.91039999999998,76.817
ARM1,2019-02-06,2.3501,0.0704,2.2797,0,0.0029,35.2013,-118.91039999999998,76.817
ARM1,2019-02-18,2.3557,0.0693,2.2863999999999995,0,0.0036000000000000008,35.2013,-118.91039999999998,76.817
ARM1,2019-03-02,2.4621,0.165,2.2971,0,0.0031000000000000003,35.2013,-118.91039999999998,76.817
ARM1,2019-03-14,2.3407,0.0424,2.2983,0,0.0026000000000000003,35.2013,-118.91039999999998,76.817
ARM1,2019-03-26,2.3797,0.0775,2.3022,0,0.0027,35.2013,-118.91039999999998,76.817
ARM1,2019-04-07,2.4125,0.1111,2.3014,0,0.0029,35.2013,-118.91039999999998,76.817
ARM1,2019-04-19,2.4005,0.0984,2.3021,0,0.0022,35.2013,-118.91039999999998,76.817
ARM1,2019-05-01,2.381,0.0933,2.2877,0,0.0028,35.2013,-118.91039999999998,76.817
ARM1,2019-05-13,2.4155,0.127,2.2885,0,0.0029,35.2013,-118.91039999999998,76.817
ARM1,2019-05-25,2.4259,0.1384,2.2875,0,0.0027,35.2013,-118.91039999999998,76.817
