ID,year,path,Lat,Lon,Hgt_m
COKG,2020,http://geodesy.unr.edu/gps_timeseries/trop/COKG/COKG.2020.trop.zip,32.8505,-115.7285,-46.917
COLU,2020,http://geodesy.unr.edu/gps_timeseries/trop/COLU/COLU.2020.trop.zip,38.0888,-118.05399999999996,1468.34
CONW,2020,http://geodesy.unr.edu/gps_timeseries/trop/CONW/CONW.2020.trop.zip,38.1248,-119.1723,2477.758
COPR,2020,http://geodesy.unr.edu/gps_timeseries/trop/COPR/COPR.2020.trop.zip,34.4149,-119.8795,-22.84
CORX,2020,http://geodesy.unr.edu/gps_timeseries/trop/CORX/CORX.2020.trop.zip,32.4154,-117.2482,74.322
COSJ,2020,http://geodesy.unr.edu/gps_timeseries/trop/COSJ/COSJ.2020.trop.zip,36.0634,-117.88099999999996,1176.023
COSO,2020,http://geodesy.unr.edu/gps_timeseries/trop/COSO/COSO.2020.trop.zip,35.9823,-117.8089,1455.441
COTD,2020,http://geodesy.unr.edu/gps_timeseries/trop/COTD/COTD.2020.trop.zip,33.7325,-116.38689999999995,27.78
CPBN,2020,http://geodesy.unr.edu/gps_timeseries/trop/CPBN/CPBN.2020.trop.zip,35.0717,-117.57299999999998,835.827
CPCO,2020,http://geodesy.unr.edu/gps_timeseries/trop/CPCO/CPCO.2020.trop.zip,43.7221,-121.2332,2117.949
CRA5,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRA5/CRA5.2020.trop.zip,43.4158,-118.5749,1248.28
CRAM,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRAM/CRAM.2020.trop.zip,37.0812,-116.8184,1480.165
CRBT,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRBT/CRBT.2020.trop.zip,35.7916,-120.75080000000004,205.434
CRCN,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRCN/CRCN.2020.trop.zip,36.114,-119.56799999999998,28.64
CRFP,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRFP/CRFP.2020.trop.zip,34.0391,-117.09969999999998,688.825
CRGG,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRGG/CRGG.2020.trop.zip,35.2421,-119.72479999999996,1173.058
CRHS,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRHS/CRHS.2020.trop.zip,33.8235,-118.27279999999996,-23.524
CRPL,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRPL/CRPL.2020.trop.zip,38.7344,-117.50350000000005,2248.756
CRRS,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRRS/CRRS.2020.trop.zip,33.0698,-115.735,-81.906
CRU1,2020,http://geodesy.unr.edu/gps_timeseries/trop/CRU1/CRU1.2020.trop.zip,34.0293,-119.78480000000002,702.183
CSCI,2020,http://geodesy.unr.edu/gps_timeseries/trop/CSCI/CSCI.2020.trop.zip,34.1684,-119.039,70.849
CSDH,2020,http://geodesy.unr.edu/gps_timeseries/trop/CSDH/CSDH.2020.trop.zip,33.8615,-118.25670000000002,-9.175
CSJB,2020,http://geodesy.unr.edu/gps_timeseries/trop/CSJB/CSJB.2020.trop.zip,37.319,-121.85990000000004,19.458
CSN1,2020,http://geodesy.unr.edu/gps_timeseries/trop/CSN1/CSN1.2020.trop.zip,34.2535,-118.5238,261.462
CSST,2020,http://geodesy.unr.edu/gps_timeseries/trop/CSST/CSST.2020.trop.zip,34.4081,-119.3712,162.489
CTDM,2020,http://geodesy.unr.edu/gps_timeseries/trop/CTDM/CTDM.2020.trop.zip,34.5165,-118.6132,406.066
CTMS,2020,http://geodesy.unr.edu/gps_timeseries/trop/CTMS/CTMS.2020.trop.zip,34.1241,-116.37040000000002,966.48
CTPT,2020,http://geodesy.unr.edu/gps_timeseries/trop/CTPT/CTPT.2020.trop.zip,42.3767,-122.894,370.566
CUHS,2020,http://geodesy.unr.edu/gps_timeseries/trop/CUHS/CUHS.2020.trop.zip,34.9426,-119.6739,635.298
CVHS,2020,http://geodesy.unr.edu/gps_timeseries/trop/CVHS/CVHS.2020.trop.zip,34.082,-117.9017,119.084
DAEX,2020,http://geodesy.unr.edu/gps_timeseries/trop/DAEX/DAEX.2020.trop.zip,32.2245,-115.4192,399.309
DAM2,2020,http://geodesy.unr.edu/gps_timeseries/trop/DAM2/DAM2.2020.trop.zip,34.3348,-118.39689999999996,583.378
DAM3,2020,http://geodesy.unr.edu/gps_timeseries/trop/DAM3/DAM3.2020.trop.zip,34.334,-118.39750000000004,580.008
DDMN,2020,http://geodesy.unr.edu/gps_timeseries/trop/DDMN/DDMN.2020.trop.zip,37.7442,-118.9812,2265.417
DECH,2020,http://geodesy.unr.edu/gps_timeseries/trop/DECH/DECH.2020.trop.zip,38.0515,-119.0906,1947.579
DEEP,2020,http://geodesy.unr.edu/gps_timeseries/trop/DEEP/DEEP.2020.trop.zip,37.3426,-118.04719999999998,1640.693
DESC,2020,http://geodesy.unr.edu/gps_timeseries/trop/DESC/DESC.2020.trop.zip,32.8299,-116.6418,957.318
DEVL,2020,http://geodesy.unr.edu/gps_timeseries/trop/DEVL/DEVL.2020.trop.zip,36.4376,-116.2797,751.713
DHLG,2020,http://geodesy.unr.edu/gps_timeseries/trop/DHLG/DHLG.2020.trop.zip,33.3898,-115.788,-83.044
DIAB,2020,http://geodesy.unr.edu/gps_timeseries/trop/DIAB/DIAB.2020.trop.zip,37.8786,-121.91560000000004,990.26
DIXN,2020,http://geodesy.unr.edu/gps_timeseries/trop/DIXN/DIXN.2020.trop.zip,38.4687,-121.8286,-9.119
DLNO,2020,http://geodesy.unr.edu/gps_timeseries/trop/DLNO/DLNO.2020.trop.zip,35.75,-119.24310000000004,63.906
DLUZ,2020,http://geodesy.unr.edu/gps_timeseries/trop/DLUZ/DLUZ.2020.trop.zip,33.4306,-117.30719999999997,212.696
DMAR,2020,http://geodesy.unr.edu/gps_timeseries/trop/DMAR/DMAR.2020.trop.zip,32.9277,-117.2169,81.119
DNF0,2020,http://geodesy.unr.edu/gps_timeseries/trop/DNF0/DNF0.2020.trop.zip,37.7102,-113.05809999999995,1730.24
DNNL,2020,http://geodesy.unr.edu/gps_timeseries/trop/DNNL/DNNL.2020.trop.zip,38.3307,-119.9287,1921.001
DOND,2020,http://geodesy.unr.edu/gps_timeseries/trop/DOND/DOND.2020.trop.zip,37.2643,-119.69010000000004,665.739
DONO,2020,http://geodesy.unr.edu/gps_timeseries/trop/DONO/DONO.2020.trop.zip,36.6925,-119.01800000000004,1187.94
DOT1,2020,http://geodesy.unr.edu/gps_timeseries/trop/DOT1/DOT1.2020.trop.zip,39.1562,-119.7634,1415.789
DOYL,2020,http://geodesy.unr.edu/gps_timeseries/trop/DOYL/DOYL.2020.trop.zip,40.0259,-120.14729999999996,1686.228
DREW,2020,http://geodesy.unr.edu/gps_timeseries/trop/DREW/DREW.2020.trop.zip,36.0058,-119.95839999999998,44.04
DRYC,2020,http://geodesy.unr.edu/gps_timeseries/trop/DRYC/DRYC.2020.trop.zip,38.6068,-117.33000000000004,1953.784
DRYV,2020,http://geodesy.unr.edu/gps_timeseries/trop/DRYV/DRYV.2020.trop.zip,40.4015,-119.8521,1288.756
DS13,2020,http://geodesy.unr.edu/gps_timeseries/trop/DS13/DS13.2020.trop.zip,35.2478,-116.79150000000004,1044.2
DSME,2020,http://geodesy.unr.edu/gps_timeseries/trop/DSME/DSME.2020.trop.zip,33.0365,-117.2495,56.126
DSSC,2020,http://geodesy.unr.edu/gps_timeseries/trop/DSSC/DSSC.2020.trop.zip,33.7333,-116.71209999999996,1660.869
DTPG,2020,http://geodesy.unr.edu/gps_timeseries/trop/DTPG/DTPG.2020.trop.zip,35.2675,-117.84590000000004,910.255
DUBP,2020,http://geodesy.unr.edu/gps_timeseries/trop/DUBP/DUBP.2020.trop.zip,37.7276,-121.8551,202.721
DUNF,2020,http://geodesy.unr.edu/gps_timeseries/trop/DUNF/DUNF.2020.trop.zip,37.3136,-117.3089,1961.436
DVAL,2020,http://geodesy.unr.edu/gps_timeseries/trop/DVAL/DVAL.2020.trop.zip,38.7636,-119.7701,1729.559
DVCG,2020,http://geodesy.unr.edu/gps_timeseries/trop/DVCG/DVCG.2020.trop.zip,44.383,-114.03859999999996,1984.412
DYH2,2020,http://geodesy.unr.edu/gps_timeseries/trop/DYH2/DYH2.2020.trop.zip,33.9383,-118.1275,10.838
EAGL,2020,http://geodesy.unr.edu/gps_timeseries/trop/EAGL/EAGL.2020.trop.zip,36.1916,-116.3669,583.906
EBBS,2020,http://geodesy.unr.edu/gps_timeseries/trop/EBBS/EBBS.2020.trop.zip,38.5476,-119.8159,2732.187
EBMD,2020,http://geodesy.unr.edu/gps_timeseries/trop/EBMD/EBMD.2020.trop.zip,37.815,-122.28380000000004,-16.026
ECFS,2020,http://geodesy.unr.edu/gps_timeseries/trop/ECFS/ECFS.2020.trop.zip,33.6477,-117.4117,801.417
ECHO,2020,http://geodesy.unr.edu/gps_timeseries/trop/ECHO/ECHO.2020.trop.zip,37.9155,-114.26419999999996,1684.103
EDPP,2020,http://geodesy.unr.edu/gps_timeseries/trop/EDPP/EDPP.2020.trop.zip,34.9462,-118.8304,379.808
EGAN,2020,http://geodesy.unr.edu/gps_timeseries/trop/EGAN/EGAN.2020.trop.zip,39.3452,-114.9389,1998.272
ELKO,2020,http://geodesy.unr.edu/gps_timeseries/trop/ELKO/ELKO.2020.trop.zip,40.9147,-115.8172,2016.885
ELLY,2020,http://geodesy.unr.edu/gps_timeseries/trop/ELLY/ELLY.2020.trop.zip,33.5835,-118.1288,-2.878
ELSC,2020,http://geodesy.unr.edu/gps_timeseries/trop/ELSC/ELSC.2020.trop.zip,34.0297,-118.20839999999998,61.179
ELSG,2020,http://geodesy.unr.edu/gps_timeseries/trop/ELSG/ELSG.2020.trop.zip,33.6491,-117.426,811.341
ELTN,2020,http://geodesy.unr.edu/gps_timeseries/trop/ELTN/ELTN.2020.trop.zip,34.7031,-118.4257,916.482
EOCG,2020,http://geodesy.unr.edu/gps_timeseries/trop/EOCG/EOCG.2020.trop.zip,34.4508,-119.76980000000005,42.473
EPAS,2020,http://geodesy.unr.edu/gps_timeseries/trop/EPAS/EPAS.2020.trop.zip,37.9197,-117.8807,1817.113
ERRG,2020,http://geodesy.unr.edu/gps_timeseries/trop/ERRG/ERRG.2020.trop.zip,33.1164,-115.8227,-92.406
EWLK,2020,http://geodesy.unr.edu/gps_timeseries/trop/EWLK/EWLK.2020.trop.zip,38.6927,-118.6381,1327.783
EWPP,2020,http://geodesy.unr.edu/gps_timeseries/trop/EWPP/EWPP.2020.trop.zip,34.1042,-117.5256,330.491
FCTF,2020,http://geodesy.unr.edu/gps_timeseries/trop/FCTF/FCTF.2020.trop.zip,34.0666,-118.44209999999998,148.455
FGNW,2020,http://geodesy.unr.edu/gps_timeseries/trop/FGNW/FGNW.2020.trop.zip,34.0509,-118.25940000000004,273.436
FGSE,2020,http://geodesy.unr.edu/gps_timeseries/trop/FGSE/FGSE.2020.trop.zip,34.0507,-118.25919999999996,273.427
FGST,2020,http://geodesy.unr.edu/gps_timeseries/trop/FGST/FGST.2020.trop.zip,34.733,-120.00940000000004,904.076
FGSW,2020,http://geodesy.unr.edu/gps_timeseries/trop/FGSW/FGSW.2020.trop.zip,34.0507,-118.25940000000004,273.423
FHOG,2020,http://geodesy.unr.edu/gps_timeseries/trop/FHOG/FHOG.2020.trop.zip,34.0935,-116.9359,1588.675
FISH,2020,http://geodesy.unr.edu/gps_timeseries/trop/FISH/FISH.2020.trop.zip,37.5671,-118.00649999999996,1621.015
FLAN,2020,http://geodesy.unr.edu/gps_timeseries/trop/FLAN/FLAN.2020.trop.zip,40.1583,-119.82010000000002,1263.63
FLAT,2020,http://geodesy.unr.edu/gps_timeseries/trop/FLAT/FLAT.2020.trop.zip,38.304,-118.4631,1895.098
FLEM,2020,http://geodesy.unr.edu/gps_timeseries/trop/FLEM/FLEM.2020.trop.zip,40.418,-120.27980000000002,1360.305
FLN1,2020,http://geodesy.unr.edu/gps_timeseries/trop/FLN1/FLN1.2020.trop.zip,39.4666,-118.76369999999996,1187.352
FMTP,2020,http://geodesy.unr.edu/gps_timeseries/trop/FMTP/FMTP.2020.trop.zip,34.4099,-118.89409999999998,362.816
FMVT,2020,http://geodesy.unr.edu/gps_timeseries/trop/FMVT/FMVT.2020.trop.zip,34.3563,-118.884,617.0
FOOT,2020,http://geodesy.unr.edu/gps_timeseries/trop/FOOT/FOOT.2020.trop.zip,39.3694,-113.80539999999996,1547.384
FOXG,2020,http://geodesy.unr.edu/gps_timeseries/trop/FOXG/FOXG.2020.trop.zip,34.7339,-118.2405,688.815
FPPB,2020,http://geodesy.unr.edu/gps_timeseries/trop/FPPB/FPPB.2020.trop.zip,37.3135,-120.4712,29.162
FRG2,2020,http://geodesy.unr.edu/gps_timeseries/trop/FRG2/FRG2.2020.trop.zip,39.3566,-118.6366,1251.081
FSHB,2020,http://geodesy.unr.edu/gps_timeseries/trop/FSHB/FSHB.2020.trop.zip,32.945,-115.79989999999998,134.95
FVPK,2020,http://geodesy.unr.edu/gps_timeseries/trop/FVPK/FVPK.2020.trop.zip,33.6623,-117.9357,-11.513
FWBD,2020,http://geodesy.unr.edu/gps_timeseries/trop/FWBD/FWBD.2020.trop.zip,44.2919,-117.22159999999997,631.429
FZHS,2020,http://geodesy.unr.edu/gps_timeseries/trop/FZHS/FZHS.2020.trop.zip,34.8002,-118.89340000000004,1273.707
GARL,2020,http://geodesy.unr.edu/gps_timeseries/trop/GARL/GARL.2020.trop.zip,40.4165,-119.3555,1640.227
GDEC,2020,http://geodesy.unr.edu/gps_timeseries/trop/GDEC/GDEC.2020.trop.zip,35.1894,-119.8637,566.233
GEMF,2020,http://geodesy.unr.edu/gps_timeseries/trop/GEMF/GEMF.2020.trop.zip,37.745,-117.2985,1857.523
GEND,2020,http://geodesy.unr.edu/gps_timeseries/trop/GEND/GEND.2020.trop.zip,39.0895,-117.1619,1791.811
GEOR,2020,http://geodesy.unr.edu/gps_timeseries/trop/GEOR/GEOR.2020.trop.zip,38.2223,-116.6877,1805.054
GERL,2020,http://geodesy.unr.edu/gps_timeseries/trop/GERL/GERL.2020.trop.zip,40.6498,-119.36090000000002,1186.778
GHRP,2020,http://geodesy.unr.edu/gps_timeseries/trop/GHRP/GHRP.2020.trop.zip,34.2039,-117.3979,628.617
GILL,2020,http://geodesy.unr.edu/gps_timeseries/trop/GILL/GILL.2020.trop.zip,38.6729,-118.50850000000004,2036.121
GIRL,2020,http://geodesy.unr.edu/gps_timeseries/trop/GIRL/GIRL.2020.trop.zip,39.6284,-120.00530000000003,1610.02
GISA,2020,http://geodesy.unr.edu/gps_timeseries/trop/GISA/GISA.2020.trop.zip,34.0693,-117.2183,343.471
GLRS,2020,http://geodesy.unr.edu/gps_timeseries/trop/GLRS/GLRS.2020.trop.zip,33.2748,-115.52139999999996,-48.656
GMAG,2020,http://geodesy.unr.edu/gps_timeseries/trop/GMAG/GMAG.2020.trop.zip,34.2914,-116.38260000000002,866.738
GMPK,2020,http://geodesy.unr.edu/gps_timeseries/trop/GMPK/GMPK.2020.trop.zip,33.0511,-114.82730000000004,591.182
GMRC,2020,http://geodesy.unr.edu/gps_timeseries/trop/GMRC/GMRC.2020.trop.zip,34.784,-115.66020000000005,1298.184
GNPS,2020,http://geodesy.unr.edu/gps_timeseries/trop/GNPS/GNPS.2020.trop.zip,34.3086,-114.18939999999998,232.362
GOL2,2020,http://geodesy.unr.edu/gps_timeseries/trop/GOL2/GOL2.2020.trop.zip,35.4252,-116.8893,986.692
GOLD,2020,http://geodesy.unr.edu/gps_timeseries/trop/GOLD/GOLD.2020.trop.zip,35.4252,-116.8893,986.689
GOSH,2020,http://geodesy.unr.edu/gps_timeseries/trop/GOSH/GOSH.2020.trop.zip,40.6402,-114.17970000000004,1560.193
GR8R,2020,http://geodesy.unr.edu/gps_timeseries/trop/GR8R/GR8R.2020.trop.zip,36.399,-120.41570000000002,206.026
GRAN,2020,http://geodesy.unr.edu/gps_timeseries/trop/GRAN/GRAN.2020.trop.zip,40.0869,-119.0491,1517.311
GRDV,2020,http://geodesy.unr.edu/gps_timeseries/trop/GRDV/GRDV.2020.trop.zip,38.9125,-119.6922,1496.468
GRN5,2020,http://geodesy.unr.edu/gps_timeseries/trop/GRN5/GRN5.2020.trop.zip,36.3405,-121.25530000000003,50.591
GTRG,2020,http://geodesy.unr.edu/gps_timeseries/trop/GTRG/GTRG.2020.trop.zip,43.2441,-113.2412,1539.157
GUAX,2020,http://geodesy.unr.edu/gps_timeseries/trop/GUAX/GUAX.2020.trop.zip,28.8841,-118.28970000000004,40.48
GVRS,2020,http://geodesy.unr.edu/gps_timeseries/trop/GVRS/GVRS.2020.trop.zip,34.0474,-118.11289999999995,154.517
HALF,2020,http://geodesy.unr.edu/gps_timeseries/trop/HALF/HALF.2020.trop.zip,44.8724,-117.09979999999996,783.435
HAND,2020,http://geodesy.unr.edu/gps_timeseries/trop/HAND/HAND.2020.trop.zip,38.9738,-118.3483,1350.095
HANN,2020,http://geodesy.unr.edu/gps_timeseries/trop/HANN/HANN.2020.trop.zip,38.0978,-116.8981,1902.334
HAR7,2020,http://geodesy.unr.edu/gps_timeseries/trop/HAR7/HAR7.2020.trop.zip,35.0115,-117.29920000000004,590.37
HARV,2020,http://geodesy.unr.edu/gps_timeseries/trop/HARV/HARV.2020.trop.zip,34.4694,-120.6821,14.917
HAZE,2020,http://geodesy.unr.edu/gps_timeseries/trop/HAZE/HAZE.2020.trop.zip,39.5868,-119.048,1299.548
HBCO,2020,http://geodesy.unr.edu/gps_timeseries/trop/HBCO/HBCO.2020.trop.zip,33.7836,-118.2858,-26.882
HCMN,2020,http://geodesy.unr.edu/gps_timeseries/trop/HCMN/HCMN.2020.trop.zip,34.7548,-116.43010000000004,568.744
HCRO,2020,http://geodesy.unr.edu/gps_timeseries/trop/HCRO/HCRO.2020.trop.zip,40.8159,-121.4699,1000.14
HELB,2020,http://geodesy.unr.edu/gps_timeseries/trop/HELB/HELB.2020.trop.zip,36.6788,-119.02300000000002,1105.339
HELP,2020,http://geodesy.unr.edu/gps_timeseries/trop/HELP/HELP.2020.trop.zip,36.6802,-119.02279999999996,1120.421
HIDD,2020,http://geodesy.unr.edu/gps_timeseries/trop/HIDD/HIDD.2020.trop.zip,38.841,-118.5312,1535.487
HIVI,2020,http://geodesy.unr.edu/gps_timeseries/trop/HIVI/HIVI.2020.trop.zip,34.7599,-117.79949999999997,930.85
HMTG,2020,http://geodesy.unr.edu/gps_timeseries/trop/HMTG/HMTG.2020.trop.zip,33.7081,-117.00149999999996,577.027
HNPS,2020,http://geodesy.unr.edu/gps_timeseries/trop/HNPS/HNPS.2020.trop.zip,33.705,-115.63530000000004,393.952
HOGS,2020,http://geodesy.unr.edu/gps_timeseries/trop/HOGS/HOGS.2020.trop.zip,35.8667,-120.47950000000004,762.836
HOL3,2020,http://geodesy.unr.edu/gps_timeseries/trop/HOL3/HOL3.2020.trop.zip,34.4582,-117.8451,1239.408
HONY,2020,http://geodesy.unr.edu/gps_timeseries/trop/HONY/HONY.2020.trop.zip,40.08,-119.93669999999996,1307.315
HOOT,2020,http://geodesy.unr.edu/gps_timeseries/trop/HOOT/HOOT.2020.trop.zip,33.1051,-116.78539999999998,617.23
HOTK,2020,http://geodesy.unr.edu/gps_timeseries/trop/HOTK/HOTK.2020.trop.zip,37.6586,-118.8213,2143.181
HRPR,2020,http://geodesy.unr.edu/gps_timeseries/trop/HRPR/HRPR.2020.trop.zip,43.8659,-117.60789999999996,760.903
HUNG,2020,http://geodesy.unr.edu/gps_timeseries/trop/HUNG/HUNG.2020.trop.zip,39.6893,-119.75369999999998,1552.439
HUNT,2020,http://geodesy.unr.edu/gps_timeseries/trop/HUNT/HUNT.2020.trop.zip,35.8808,-120.4024,449.338
HUSB,2020,http://geodesy.unr.edu/gps_timeseries/trop/HUSB/HUSB.2020.trop.zip,44.1195,-121.8494,2038.398
HVYS,2020,http://geodesy.unr.edu/gps_timeseries/trop/HVYS/HVYS.2020.trop.zip,34.4412,-119.1875,373.951
HW50,2020,http://geodesy.unr.edu/gps_timeseries/trop/HW50/HW50.2020.trop.zip,39.4251,-116.7572,1886.113
HW89,2020,http://geodesy.unr.edu/gps_timeseries/trop/HW89/HW89.2020.trop.zip,39.5563,-120.3399,1688.82
HW95,2020,http://geodesy.unr.edu/gps_timeseries/trop/HW95/HW95.2020.trop.zip,37.1934,-116.9452,1227.728
HWFG,2020,http://geodesy.unr.edu/gps_timeseries/trop/HWFG/HWFG.2020.trop.zip,43.9275,-113.0967,1716.28
I40A,2020,http://geodesy.unr.edu/gps_timeseries/trop/I40A/I40A.2020.trop.zip,34.7273,-115.91139999999996,765.296
IAGX,2020,http://geodesy.unr.edu/gps_timeseries/trop/IAGX/IAGX.2020.trop.zip,29.0266,-113.1719,152.431
ICKY,2020,http://geodesy.unr.edu/gps_timeseries/trop/ICKY/ICKY.2020.trop.zip,38.8817,-117.7373,1960.501
ICOR,2020,http://geodesy.unr.edu/gps_timeseries/trop/ICOR/ICOR.2020.trop.zip,37.4663,-117.29830000000004,1555.396
IDB2,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDB2/IDB2.2020.trop.zip,43.6025,-116.27160000000003,817.419
IDBO,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDBO/IDBO.2020.trop.zip,43.6117,-116.3186,800.151
IDCH,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDCH/IDCH.2020.trop.zip,44.5151,-114.2201,1545.22
IDFL,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDFL/IDFL.2020.trop.zip,44.0092,-116.91610000000004,666.949
IDHA,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDHA/IDHA.2020.trop.zip,43.5183,-114.3134,1621.49
IDHD,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDHD/IDHD.2020.trop.zip,43.9086,-116.202,786.379
IDJ2,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDJ2/IDJ2.2020.trop.zip,42.6926,-114.5172,1122.984
IDKM,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDKM/IDKM.2020.trop.zip,43.687,-114.3691,1768.02
IDLD,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDLD/IDLD.2020.trop.zip,44.6654,-113.3435,1826.43
IDM1,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDM1/IDM1.2020.trop.zip,43.606,-116.3865,786.389
IDMA,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDMA/IDMA.2020.trop.zip,43.9074,-113.6028,1784.88
IDMH,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDMH/IDMH.2020.trop.zip,43.1376,-115.66970000000003,961.334
IDML,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDML/IDML.2020.trop.zip,42.3095,-113.36990000000004,1367.098
IDMN,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDMN/IDMN.2020.trop.zip,43.7057,-116.70119999999996,728.735
IDNA,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDNA/IDNA.2020.trop.zip,43.5823,-116.57,749.158
IDNL,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDNL/IDNL.2020.trop.zip,43.5482,-113.0091,1508.45
IDNR,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDNR/IDNR.2020.trop.zip,43.2054,-116.75009999999996,1191.0
IDOG,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDOG/IDOG.2020.trop.zip,33.7968,-116.2215,434.972
IDQG,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDQG/IDQG.2020.trop.zip,33.768,-116.23900000000005,-1.331
IDRU,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDRU/IDRU.2020.trop.zip,42.6615,-113.74559999999995,1263.929
IDT1,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDT1/IDT1.2020.trop.zip,42.5801,-114.4749,1128.062
IDTD,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDTD/IDTD.2020.trop.zip,43.6529,-116.28340000000004,788.659
IDTF,2020,http://geodesy.unr.edu/gps_timeseries/trop/IDTF/IDTF.2020.trop.zip,42.5364,-114.44759999999997,1145.056
IID2,2020,http://geodesy.unr.edu/gps_timeseries/trop/IID2/IID2.2020.trop.zip,32.7062,-115.03179999999998,9.792
IMIE,2020,http://geodesy.unr.edu/gps_timeseries/trop/IMIE/IMIE.2020.trop.zip,31.8619,-116.61630000000002,-22.225
IMPS,2020,http://geodesy.unr.edu/gps_timeseries/trop/IMPS/IMPS.2020.trop.zip,34.1576,-115.1451,563.227
INDE,2020,http://geodesy.unr.edu/gps_timeseries/trop/INDE/INDE.2020.trop.zip,36.7976,-118.24689999999998,1390.017
INDI,2020,http://geodesy.unr.edu/gps_timeseries/trop/INDI/INDI.2020.trop.zip,38.6501,-118.3039,1915.157
INKH,2020,http://geodesy.unr.edu/gps_timeseries/trop/INKH/INKH.2020.trop.zip,38.7359,-117.017,2119.724
INV1,2020,http://geodesy.unr.edu/gps_timeseries/trop/INV1/INV1.2020.trop.zip,39.2521,-119.97050000000002,1948.024
ISLK,2020,http://geodesy.unr.edu/gps_timeseries/trop/ISLK/ISLK.2020.trop.zip,35.6623,-118.47429999999996,823.37
JACK,2020,http://geodesy.unr.edu/gps_timeseries/trop/JACK/JACK.2020.trop.zip,38.114,-118.4063,1724.229
JAS1,2020,http://geodesy.unr.edu/gps_timeseries/trop/JAS1/JAS1.2020.trop.zip,32.8279,-116.98810000000005,97.534
JLN5,2020,http://geodesy.unr.edu/gps_timeseries/trop/JLN5/JLN5.2020.trop.zip,35.8732,-120.8329,141.016
JNHG,2020,http://geodesy.unr.edu/gps_timeseries/trop/JNHG/JNHG.2020.trop.zip,34.4491,-117.9554,1276.149
JONE,2020,http://geodesy.unr.edu/gps_timeseries/trop/JONE/JONE.2020.trop.zip,37.1522,-114.2018,1124.992
JPLM,2020,http://geodesy.unr.edu/gps_timeseries/trop/JPLM/JPLM.2020.trop.zip,34.2048,-118.1732,424.001
JPLQ,2020,http://geodesy.unr.edu/gps_timeseries/trop/JPLQ/JPLQ.2020.trop.zip,34.2018,-118.1778,360.198
JPLV,2020,http://geodesy.unr.edu/gps_timeseries/trop/JPLV/JPLV.2020.trop.zip,34.2016,-118.17430000000002,372.68
JRSC,2020,http://geodesy.unr.edu/gps_timeseries/trop/JRSC/JRSC.2020.trop.zip,37.4062,-122.2274,144.261
JUN1,2020,http://geodesy.unr.edu/gps_timeseries/trop/JUN1/JUN1.2020.trop.zip,43.7438,-118.07849999999996,890.597
JUNI,2020,http://geodesy.unr.edu/gps_timeseries/trop/JUNI/JUNI.2020.trop.zip,40.323,-119.06830000000002,1410.092
KBRC,2020,http://geodesy.unr.edu/gps_timeseries/trop/KBRC/KBRC.2020.trop.zip,34.3985,-119.0082,370.485
KDL1,2020,http://geodesy.unr.edu/gps_timeseries/trop/KDL1/KDL1.2020.trop.zip,36.3196,-119.55650000000004,46.14
KEMP,2020,http://geodesy.unr.edu/gps_timeseries/trop/KEMP/KEMP.2020.trop.zip,35.6115,-114.4647,899.668
KENN,2020,http://geodesy.unr.edu/gps_timeseries/trop/KENN/KENN.2020.trop.zip,36.0357,-118.2013,2208.215
KFRC,2020,http://geodesy.unr.edu/gps_timeseries/trop/KFRC/KFRC.2020.trop.zip,42.2242,-121.78390000000002,1240.188
KGMN,2020,http://geodesy.unr.edu/gps_timeseries/trop/KGMN/KGMN.2020.trop.zip,35.2311,-114.00239999999997,1015.63
KINS,2020,http://geodesy.unr.edu/gps_timeseries/trop/KINS/KINS.2020.trop.zip,38.9606,-119.85130000000004,1738.646
